;Cidades;YEAR_MONTH;YEAR;MONTH;QUARTER;Temp_Median_Max;Temp_Median_Min;Temp_Mean_Max;Temp_Mean_Min
3411;Sobral de Monte Agraco;202104;2021;04;2;19,0;11,0;19,27;11,1
3412;Sobral de Monte Agraco;202105;2021;05;2;20,0;12,0;20,48;11,58
3413;Sobral de Monte Agraco;202106;2021;06;2;22,5;13,0;22,8;13,4
3414;Sobral de Monte Agraco;202107;2021;07;3;24,0;15,0;25,0;15,23
3415;Sobral de Monte Agraco;202108;2021;08;3;26,0;15,0;26,42;15,58
3416;Sobral de Monte Agraco;202109;2021;09;3;26,5;16,0;27,07;16,43
3417;Sobral de Monte Agraco;202110;2021;10;4;24,0;15,0;25,03;14,77
3418;Sobral de Monte Agraco;202111;2021;11;4;19,5;10,0;18,67;9,7
3419;Sobral de Monte Agraco;202112;2021;12;4;17,0;11,0;17,07;10,77
3420;Soure;202101;2021;01;1;13,0;4,0;12,77;4,87
3421;Soure;202102;2021;02;1;16,0;8,0;15,21;7,82
3422;Soure;202103;2021;03;1;18,0;7,0;18,81;7,06
3423;Soure;202104;2021;04;2;20,0;10,0;19,83;9,93
3424;Soure;202105;2021;05;2;22,0;10,0;21,42;9,94
3425;Soure;202106;2021;06;2;25,5;13,0;24,63;12,9
3426;Soure;202107;2021;07;3;26,0;14,0;27,03;14,61
3427;Soure;202108;2021;08;3;28,0;14,0;28,9;13,9
3428;Soure;202109;2021;09;3;27,5;14,0;27,33;14,23
3429;Soure;202110;2021;10;4;24,0;13,0;24,58;13,13
3430;Soure;202111;2021;11;4;18,5;7,5;18,1;7,37
3431;Soure;202112;2021;12;4;17,0;9,0;16,67;9,17
3432;Sousel;202101;2021;01;1;12,0;3,0;11,9;4,48
3433;Sousel;202102;2021;02;1;15,5;8,0;14,61;7,86
3434;Sousel;202103;2021;03;1;17,0;7,0;17,52;7,03
3435;Sousel;202104;2021;04;2;20,5;10,0;19,97;9,5
3436;Sousel;202105;2021;05;2;25,0;10,0;25,39;10,68
3437;Sousel;202106;2021;06;2;30,5;14,0;29,67;13,93
3438;Sousel;202107;2021;07;3;34,0;15,0;34,1;15,55
3439;Sousel;202108;2021;08;3;34,0;16,0;35,26;16,1
3440;Sousel;202109;2021;09;3;29,5;16,0;29,4;16,47
3441;Sousel;202110;2021;10;4;27,0;15,0;26,9;15,0
3442;Sousel;202111;2021;11;4;18,0;9,0;17,6;8,13
3443;Sousel;202112;2021;12;4;16,5;9,0;16,9;8,73
3444;Tabua;202101;2021;01;1;10,0;2,0;9,77;3,39
3445;Tabua;202102;2021;02;1;11,0;6,5;11,46;6,32
3446;Tabua;202103;2021;03;1;16,0;8,0;16,06;7,58
3447;Tabua;202104;2021;04;2;18,0;9,5;17,03;9,2
3448;Tabua;202105;2021;05;2;20,0;10,0;19,42;9,87
3449;Tabua;202106;2021;06;2;24,5;14,5;23,13;13,57
3450;Tabua;202107;2021;07;3;27,0;15,0;26,87;15,03
3451;Tabua;202108;2021;08;3;29,0;15,0;29,26;15,42
3452;Tabua;202109;2021;09;3;25,0;15,0;25,1;14,37
3453;Tabua;202110;2021;10;4;22,0;13,0;21,97;12,94
3454;Tabua;202111;2021;11;4;16,0;7,0;15,37;6,87
3455;Tabua;202112;2021;12;4;13,5;8,0;13,27;7,7
3456;Tabuaco;202101;2021;01;1;9,0;2,0;8,77;3,03
3457;Tabuaco;202102;2021;02;1;12,0;7,0;11,43;6,11
3458;Tabuaco;202103;2021;03;1;16,0;6,0;16,13;6,39
3459;Tabuaco;202104;2021;04;2;17,0;9,0;17,47;8,67
3460;Tabuaco;202105;2021;05;2;20,0;9,0;20,03;9,68
3461;Tabuaco;202106;2021;06;2;26,0;14,0;25,07;13,97
3462;Tabuaco;202107;2021;07;3;29,0;16,0;28,9;15,81
3463;Tabuaco;202108;2021;08;3;31,0;16,0;30,9;16,61
3464;Tabuaco;202109;2021;09;3;25,0;15,0;25,0;15,17
3465;Tabuaco;202110;2021;10;4;20,0;13,0;21,06;12,55
3466;Tabuaco;202111;2021;11;4;14,0;6,0;13,77;6,4
3467;Tabuaco;202112;2021;12;4;12,0;7,0;11,9;6,97
3468;Tamega e Sousa;202101;2021;01;1;12,0;4,0;11,68;4,48
3469;Tamega e Sousa;202102;2021;02;1;13,0;7,0;13,61;6,79
3470;Tamega e Sousa;202103;2021;03;1;18,0;7,0;18,39;7,19
3471;Tamega e Sousa;202104;2021;04;2;19,5;10,0;19,0;9,4
3472;Tamega e Sousa;202105;2021;05;2;20,0;10,0;20,81;9,87
3473;Tamega e Sousa;202106;2021;06;2;26,0;13,5;25,2;13,27
3474;Tamega e Sousa;202107;2021;07;3;29,0;15,0;28,74;14,94
3475;Tamega e Sousa;202108;2021;08;3;31,0;16,0;30,94;15,68
3476;Tamega e Sousa;202109;2021;09;3;27,5;14,0;26,63;13,97
3477;Tamega e Sousa;202110;2021;10;4;22,0;13,0;23,06;12,19
3478;Tamega e Sousa;202111;2021;11;4;16,5;6,5;16,2;6,63
3479;Tamega e Sousa;202112;2021;12;4;14,0;8,0;14,37;8,1
3480;Tarouca;202101;2021;01;1;13,0;4,0;12,77;4,87
3481;Tarouca;202102;2021;02;1;16,0;8,0;15,21;7,82
3482;Tarouca;202103;2021;03;1;18,0;7,0;18,81;7,06
3483;Tarouca;202104;2021;04;2;20,0;10,0;19,83;9,93
3484;Tarouca;202105;2021;05;2;22,0;10,0;21,42;9,94
3485;Tarouca;202106;2021;06;2;25,5;13,0;24,63;12,9
3486;Tarouca;202107;2021;07;3;26,0;14,0;27,03;14,61
3487;Tarouca;202108;2021;08;3;28,0;14,0;28,9;13,9
3488;Tarouca;202109;2021;09;3;27,5;14,0;27,33;14,23
3489;Tarouca;202110;2021;10;4;24,0;13,0;24,58;13,13
3490;Tarouca;202111;2021;11;4;18,5;7,5;18,1;7,37
3491;Tarouca;202112;2021;12;4;17,0;9,0;16,67;9,17
3492;Tavira;202101;2021;01;1;14,0;8,0;13,84;8,65
3493;Tavira;202102;2021;02;1;16,0;12,0;16,0;11,79
3494;Tavira;202103;2021;03;1;18,0;11,0;17,61;10,74
3495;Tavira;202104;2021;04;2;19,0;13,0;19,4;13,47
3496;Tavira;202105;2021;05;2;24,0;15,0;23,71;14,77
3497;Tavira;202106;2021;06;2;26,0;17,0;25,23;17,1
3498;Tavira;202107;2021;07;3;29,0;19,0;28,61;18,9
3499;Tavira;202108;2021;08;3;29,0;20,0;29,32;20,03
3500;Tavira;202109;2021;09;3;29,0;19,0;28,23;19,37
3501;Tavira;202110;2021;10;4;26,0;18,0;25,84;17,45
3502;Tavira;202111;2021;11;4;20,0;12,0;19,6;11,6
3503;Tavira;202112;2021;12;4;18,0;12,0;18,33;11,8
3504;Terras de Bouro;202101;2021;01;1;10,0;2,0;10,61;2,32
3505;Terras de Bouro;202102;2021;02;1;13,0;6,0;13,25;4,79
3506;Terras de Bouro;202103;2021;03;1;17,0;6,0;17,65;6,19
3507;Terras de Bouro;202104;2021;04;2;19,0;8,5;18,83;8,23
3508;Terras de Bouro;202105;2021;05;2;20,0;9,0;20,45;9,74
3509;Terras de Bouro;202106;2021;06;2;26,0;13,5;25,13;13,87
3510;Terras de Bouro;202107;2021;07;3;29,0;15,0;28,77;15,32
3511;Terras de Bouro;202108;2021;08;3;31,0;15,0;30,87;15,9
3512;Terras de Bouro;202109;2021;09;3;27,0;14,5;26,37;14,33
3513;Terras de Bouro;202110;2021;10;4;22,0;12,0;22,48;11,77
3514;Terras de Bouro;202111;2021;11;4;15,0;6,0;14,4;5,7
3515;Terras de Bouro;202112;2021;12;4;13,0;6,0;12,93;6,6
3516;Terras de Tras-os-Montes;202101;2021;01;1;26,0;19,0;25,97;18,42
3517;Terras de Tras-os-Montes;202102;2021;02;1;27,0;19,0;26,71;18,96
3518;Terras de Tras-os-Montes;202103;2021;03;1;27,0;19,0;26,81;18,9
3519;Terras de Tras-os-Montes;202104;2021;04;2;27,0;19,0;26,63;18,73
3520;Terras de Tras-os-Montes;202105;2021;05;2;30,0;18,0;28,87;18,48
3521;Terras de Tras-os-Montes;202106;2021;06;2;32,5;16,0;32,5;16,27
3522;Terras de Tras-os-Montes;202107;2021;07;3;34,0;15,0;33,87;14,9
3523;Terras de Tras-os-Montes;202108;2021;08;3;32,0;17,0;32,06;16,71
3524;Terras de Tras-os-Montes;202109;2021;09;3;31,0;18,0;31,2;18,23
3525;Terras de Tras-os-Montes;202110;2021;10;4;30,0;19,0;29,74;18,74
3526;Terras de Tras-os-Montes;202111;2021;11;4;27,0;19,0;27,1;18,93
3527;Terras de Tras-os-Montes;202112;2021;12;4;26,0;19,0;26,63;18,73
3528;Tomar;202101;2021;01;1;13,0;4,0;12,61;5,29
3529;Tomar;202102;2021;02;1;15,0;9,0;14,93;8,43
3530;Tomar;202103;2021;03;1;18,0;8,0;19,03;8,29
3531;Tomar;202104;2021;04;2;20,5;11,0;19,93;10,7
3532;Tomar;202105;2021;05;2;23,0;11,0;23,19;11,0
3533;Tomar;202106;2021;06;2;28,0;13,0;26,8;13,7
3534;Tomar;202107;2021;07;3;29,0;15,0;30,0;15,45
3535;Tomar;202108;2021;08;3;32,0;15,0;32,1;15,23
3536;Tomar;202109;2021;09;3;29,0;16,0;28,23;15,6
3537;Tomar;202110;2021;10;4;25,0;14,0;25,68;14,42
3538;Tomar;202111;2021;11;4;18,0;8,5;17,73;8,37
3539;Tomar;202112;2021;12;4;16,5;9,5;16,67;9,63
3540;Tondela;202101;2021;01;1;10,0;2,0;9,77;3,39
3541;Tondela;202102;2021;02;1;11,0;6,5;11,46;6,32
3542;Tondela;202103;2021;03;1;16,0;8,0;16,06;7,58
3543;Tondela;202104;2021;04;2;18,0;9,5;17,03;9,2
3544;Tondela;202105;2021;05;2;20,0;10,0;19,42;9,87
3545;Tondela;202106;2021;06;2;24,5;14,5;23,13;13,57
3546;Tondela;202107;2021;07;3;27,0;15,0;26,87;15,03
3547;Tondela;202108;2021;08;3;29,0;15,0;29,26;15,42
3548;Tondela;202109;2021;09;3;25,0;15,0;25,1;14,37
3549;Tondela;202110;2021;10;4;22,0;13,0;21,97;12,94
3550;Tondela;202111;2021;11;4;16,0;7,0;15,37;6,87
3551;Tondela;202112;2021;12;4;13,5;8,0;13,27;7,7
3552;Torre de Moncorvo;202101;2021;01;1;9,0;2,0;8,77;3,03
3553;Torre de Moncorvo;202102;2021;02;1;12,0;7,0;11,43;6,11
3554;Torre de Moncorvo;202103;2021;03;1;16,0;6,0;16,13;6,39
3555;Torre de Moncorvo;202104;2021;04;2;17,0;9,0;17,47;8,67
3556;Torre de Moncorvo;202105;2021;05;2;20,0;9,0;20,03;9,68
3557;Torre de Moncorvo;202106;2021;06;2;26,0;14,0;25,07;13,97
3558;Torre de Moncorvo;202107;2021;07;3;29,0;16,0;28,9;15,81
3559;Torre de Moncorvo;202108;2021;08;3;31,0;16,0;30,9;16,61
3560;Torre de Moncorvo;202109;2021;09;3;25,0;15,0;25,0;15,17
3561;Torre de Moncorvo;202110;2021;10;4;20,0;13,0;21,06;12,55
3562;Torre de Moncorvo;202111;2021;11;4;14,0;6,0;13,77;6,4
3563;Torre de Moncorvo;202112;2021;12;4;12,0;7,0;11,9;6,97
3564;Torres Novas;202101;2021;01;1;13,0;3,0;12,58;4,94
3565;Torres Novas;202102;2021;02;1;16,0;8,0;15,18;7,82
3566;Torres Novas;202103;2021;03;1;18,0;7,0;19,1;7,48
3567;Torres Novas;202104;2021;04;2;20,5;10,0;20,27;10,17
3568;Torres Novas;202105;2021;05;2;23,0;11,0;23,48;10,58
3569;Torres Novas;202106;2021;06;2;28,0;12,5;27,3;12,9
3570;Torres Novas;202107;2021;07;3;30,0;14,0;30,19;14,84
3571;Torres Novas;202108;2021;08;3;32,0;15,0;32,35;15,06
3572;Torres Novas;202109;2021;09;3;30,0;15,0;28,93;15,43
3573;Torres Novas;202110;2021;10;4;25,0;14,0;26,16;13,97
3574;Torres Novas;202111;2021;11;4;19,0;8,0;18,27;8,2
3575;Torres Novas;202112;2021;12;4;17,0;9,5;16,8;9,57
3576;Torres Vedras;202101;2021;01;1;13,0;6,0;12,74;6,23
3577;Torres Vedras;202102;2021;02;1;15,0;9,0;14,96;8,5
3578;Torres Vedras;202103;2021;03;1;16,0;8,0;17,48;8,68
3579;Torres Vedras;202104;2021;04;2;19,0;11,0;19,27;11,1
3580;Torres Vedras;202105;2021;05;2;20,0;12,0;20,48;11,58
3581;Torres Vedras;202106;2021;06;2;22,5;13,0;22,8;13,4
3582;Torres Vedras;202107;2021;07;3;24,0;15,0;25,0;15,23
3583;Torres Vedras;202108;2021;08;3;26,0;15,0;26,42;15,58
3584;Torres Vedras;202109;2021;09;3;26,5;16,0;27,07;16,43
3585;Torres Vedras;202110;2021;10;4;24,0;15,0;25,03;14,77
3586;Torres Vedras;202111;2021;11;4;19,5;10,0;18,67;9,7
3587;Torres Vedras;202112;2021;12;4;17,0;11,0;17,07;10,77
3588;Trancoso;202101;2021;01;1;10,0;1,0;9,55;2,48
3589;Trancoso;202102;2021;02;1;12,0;6,0;11,5;4,86
3590;Trancoso;202103;2021;03;1;16,0;6,0;16,9;6,16
3591;Trancoso;202104;2021;04;2;19,0;8,0;18,13;7,93
3592;Trancoso;202105;2021;05;2;21,0;9,0;20,65;9,52
3593;Trancoso;202106;2021;06;2;26,5;14,5;25,23;14,07
3594;Trancoso;202107;2021;07;3;29,0;16,0;28,71;15,61
3595;Trancoso;202108;2021;08;3;31,0;16,0;31,03;15,81
3596;Trancoso;202109;2021;09;3;25,0;14,0;25,8;14,07
3597;Trancoso;202110;2021;10;4;21,0;12,0;20,97;11,45
3598;Trancoso;202111;2021;11;4;13,5;5,0;13,47;5,13
3599;Trancoso;202112;2021;12;4;12,5;6,0;12,23;6,03
3600;Trofa;202101;2021;01;1;11,0;2,0;10,48;3,1
3601;Trofa;202102;2021;02;1;12,0;6,5;12,14;6,18
3602;Trofa;202103;2021;03;1;16,0;6,0;16,87;5,94
3603;Trofa;202104;2021;04;2;18,0;8,5;17,57;8,17
3604;Trofa;202105;2021;05;2;19,0;9,0;19,52;9,06
3605;Trofa;202106;2021;06;2;25,0;13,0;24,2;13,03
3606;Trofa;202107;2021;07;3;29,0;14,0;28,06;14,32
3607;Trofa;202108;2021;08;3;31,0;14,0;30,61;14,58
3608;Trofa;202109;2021;09;3;25,5;14,0;25,3;13,67
3609;Trofa;202110;2021;10;4;21,0;12,0;21,87;11,74
3610;Trofa;202111;2021;11;4;16,0;6,0;15,3;6,03
3611;Trofa;202112;2021;12;4;13,5;7,0;13,1;7,33
3612;Vagos;202101;2021;01;1;13,0;6,0;12,52;6,74
3613;Vagos;202102;2021;02;1;14,5;10,0;14,71;9,25
3614;Vagos;202103;2021;03;1;17,0;9,0;17,23;9,48
3615;Vagos;202104;2021;04;2;19,0;12,0;18,57;11,5
3616;Vagos;202105;2021;05;2;19,0;12,0;18,65;12,23
3617;Vagos;202106;2021;06;2;21,5;15,0;21,1;14,9
3618;Vagos;202107;2021;07;3;22,0;16,0;23,0;15,9
3619;Vagos;202108;2021;08;3;24,0;16,0;24,0;16,16
3620;Vagos;202109;2021;09;3;24,5;16,0;24,37;16,13
3621;Vagos;202110;2021;10;4;22,0;15,0;21,97;14,71
3622;Vagos;202111;2021;11;4;17,5;10,0;17,23;9,9
3623;Vagos;202112;2021;12;4;16,0;11,0;16,37;11,07
3624;Vale de Cambra;202101;2021;01;1;13,0;5,0;12,45;5,68
3625;Vale de Cambra;202102;2021;02;1;14,0;9,0;14,61;8,18
3626;Vale de Cambra;202103;2021;03;1;18,0;9,0;18,58;8,58
3627;Vale de Cambra;202104;2021;04;2;20,0;11,0;19,5;10,53
3628;Vale de Cambra;202105;2021;05;2;20,0;11,0;20,32;11,19
3629;Vale de Cambra;202106;2021;06;2;25,0;15,0;23,53;14,4
3630;Vale de Cambra;202107;2021;07;3;25,0;15,0;26,06;15,77
3631;Vale de Cambra;202108;2021;08;3;28,0;16,0;27,97;16,0
3632;Vale de Cambra;202109;2021;09;3;26,0;15,0;26,3;15,13
3633;Vale de Cambra;202110;2021;10;4;23,0;14,0;23,39;13,81
3634;Vale de Cambra;202111;2021;11;4;17,5;8,5;17,4;8,43
3635;Vale de Cambra;202112;2021;12;4;15,5;10,0;15,8;9,83
3636;Valenca;202101;2021;01;1;9,0;2,0;8,77;3,03
3637;Valenca;202102;2021;02;1;12,0;7,0;11,43;6,11
3638;Valenca;202103;2021;03;1;16,0;6,0;16,13;6,39
3639;Valenca;202104;2021;04;2;17,0;9,0;17,47;8,67
3640;Valenca;202105;2021;05;2;20,0;9,0;20,03;9,68
3641;Valenca;202106;2021;06;2;26,0;14,0;25,07;13,97
3642;Valenca;202107;2021;07;3;29,0;16,0;28,9;15,81
3643;Valenca;202108;2021;08;3;31,0;16,0;30,9;16,61
3644;Valenca;202109;2021;09;3;25,0;15,0;25,0;15,17
3645;Valenca;202110;2021;10;4;20,0;13,0;21,06;12,55
3646;Valenca;202111;2021;11;4;14,0;6,0;13,77;6,4
3647;Valenca;202112;2021;12;4;12,0;7,0;11,9;6,97
3648;Valongo;202101;2021;01;1;13,0;4,0;12,77;4,87
3649;Valongo;202102;2021;02;1;16,0;8,0;15,21;7,82
3650;Valongo;202103;2021;03;1;18,0;7,0;18,81;7,06
3651;Valongo;202104;2021;04;2;20,0;10,0;19,83;9,93
3652;Valongo;202105;2021;05;2;22,0;10,0;21,42;9,94
3653;Valongo;202106;2021;06;2;25,5;13,0;24,63;12,9
3654;Valongo;202107;2021;07;3;26,0;14,0;27,03;14,61
3655;Valongo;202108;2021;08;3;28,0;14,0;28,9;13,9
3656;Valongo;202109;2021;09;3;27,5;14,0;27,33;14,23
3657;Valongo;202110;2021;10;4;24,0;13,0;24,58;13,13
3658;Valongo;202111;2021;11;4;18,5;7,5;18,1;7,37
3659;Valongo;202112;2021;12;4;17,0;9,0;16,67;9,17
3660;Valpacos;202101;2021;01;1;9,0;-1,0;9,74;0,19
3661;Valpacos;202102;2021;02;1;12,0;4,0;11,86;3,46
3662;Valpacos;202103;2021;03;1;17,0;2,0;16,68;2,19
3663;Valpacos;202104;2021;04;2;18,0;5,5;17,97;5,6
3664;Valpacos;202105;2021;05;2;21,0;7,0;20,87;6,52
3665;Valpacos;202106;2021;06;2;26,5;11,0;26,03;10,53
3666;Valpacos;202107;2021;07;3;30,0;11,0;30,45;11,9
3667;Valpacos;202108;2021;08;3;34,0;12,0;33,48;11,77
3668;Valpacos;202109;2021;09;3;26,0;12,0;25,97;11,57
3669;Valpacos;202110;2021;10;4;21,0;9,0;21,77;8,84
3670;Valpacos;202111;2021;11;4;15,0;3,0;14,57;3,23
3671;Valpacos;202112;2021;12;4;12,5;4,5;12,37;4,53
3672;Velas;202101;2021;01;1;16,0;14,0;15,55;13,29
3673;Velas;202102;2021;02;1;14,0;11,0;13,79;10,11
3674;Velas;202103;2021;03;1;15,0;13,0;14,55;12,39
3675;Velas;202104;2021;04;2;15,5;13,5;15,83;12,63
3676;Velas;202105;2021;05;2;17,0;14,0;16,97;13,45
3677;Velas;202106;2021;06;2;19,5;15,0;19,3;14,87
3678;Velas;202107;2021;07;3;21,0;17,0;21,1;16,81
3679;Velas;202108;2021;08;3;23,0;20,0;22,61;18,74
3680;Velas;202109;2021;09;3;21,5;19,0;21,57;18,8
3681;Velas;202110;2021;10;4;21,0;19,0;21,23;19,32
3682;Velas;202111;2021;11;4;19,0;17,0;18,77;17,13
3683;Velas;202112;2021;12;4;17,0;14,5;16,5;14,57
3684;Vendas Novas;202101;2021;01;1;13,0;3,0;12,52;4,58
3685;Vendas Novas;202102;2021;02;1;16,0;8,0;15,21;7,93
3686;Vendas Novas;202103;2021;03;1;18,0;7,0;18,39;7,03
3687;Vendas Novas;202104;2021;04;2;21,0;10,0;20,6;10,0
3688;Vendas Novas;202105;2021;05;2;25,0;10,0;25,13;10,32
3689;Vendas Novas;202106;2021;06;2;30,0;13,0;29,13;13,07
3690;Vendas Novas;202107;2021;07;3;33,0;14,0;33,48;14,32
3691;Vendas Novas;202108;2021;08;3;34,0;15,0;35,03;14,97
3692;Vendas Novas;202109;2021;09;3;30,0;16,0;29,93;15,87
3693;Vendas Novas;202110;2021;10;4;28,0;14,0;27,68;14,55
3694;Vendas Novas;202111;2021;11;4;19,0;8,0;18,63;8,0
3695;Vendas Novas;202112;2021;12;4;17,0;9,0;17,57;9,03
3696;Viana do Alentejo;202101;2021;01;1;12,0;3,0;11,9;4,48
3697;Viana do Alentejo;202102;2021;02;1;15,5;8,0;14,61;7,86
3698;Viana do Alentejo;202103;2021;03;1;17,0;7,0;17,52;7,03
3699;Viana do Alentejo;202104;2021;04;2;20,5;10,0;19,97;9,5
3700;Viana do Alentejo;202105;2021;05;2;25,0;10,0;25,39;10,68
3701;Viana do Alentejo;202106;2021;06;2;30,5;14,0;29,67;13,93
3702;Viana do Alentejo;202107;2021;07;3;34,0;15,0;34,1;15,55
3703;Viana do Alentejo;202108;2021;08;3;34,0;16,0;35,26;16,1
3704;Viana do Alentejo;202109;2021;09;3;29,5;16,0;29,4;16,47
3705;Viana do Alentejo;202110;2021;10;4;27,0;15,0;26,9;15,0
3706;Viana do Alentejo;202111;2021;11;4;18,0;9,0;17,6;8,13
3707;Viana do Alentejo;202112;2021;12;4;16,5;9,0;16,9;8,73
3708;Viana do Castelo;202101;2021;01;1;12,0;5,0;12,03;6,19
3709;Viana do Castelo;202102;2021;02;1;13,0;10,0;13,75;8,89
3710;Viana do Castelo;202103;2021;03;1;16,0;9,0;16,32;8,87
3711;Viana do Castelo;202104;2021;04;2;17,5;11,5;17,13;10,97
3712;Viana do Castelo;202105;2021;05;2;17,0;11,0;17,61;11,03
3713;Viana do Castelo;202106;2021;06;2;20,0;14,0;20,57;13,93
3714;Viana do Castelo;202107;2021;07;3;22,0;15,0;22,29;14,9
3715;Viana do Castelo;202108;2021;08;3;23,0;16,0;23,61;15,71
3716;Viana do Castelo;202109;2021;09;3;23,0;16,0;22,9;15,47
3717;Viana do Castelo;202110;2021;10;4;21,0;15,0;21,13;14,42
3718;Viana do Castelo;202111;2021;11;4;17,0;9,5;16,77;9,83
3719;Viana do Castelo;202112;2021;12;4;15,0;11,0;15,13;10,67
3720;Vidigueira;202101;2021;01;1;13,0;4,0;12,52;5,26
3721;Vidigueira;202102;2021;02;1;16,5;9,0;15,43;9,04
3722;Vidigueira;202103;2021;03;1;18,0;8,0;18,23;7,81
3723;Vidigueira;202104;2021;04;2;21,0;11,0;20,93;10,9
3724;Vidigueira;202105;2021;05;2;27,0;12,0;26,74;12,23
3725;Vidigueira;202106;2021;06;2;31,0;15,5;30,2;15,27
3726;Vidigueira;202107;2021;07;3;34,0;16,0;34,19;17,03
3727;Vidigueira;202108;2021;08;3;35,0;18,0;35,13;18,0
3728;Vidigueira;202109;2021;09;3;30,0;18,0;29,87;18,03
3729;Vidigueira;202110;2021;10;4;28,0;16,0;27,58;16,32
3730;Vidigueira;202111;2021;11;4;19,0;10,0;18,5;9,33
3731;Vidigueira;202112;2021;12;4;17,0;10,0;17,7;9,77
3732;Vieira do Minho;202101;2021;01;1;11,0;2,0;10,48;3,1
3733;Vieira do Minho;202102;2021;02;1;12,0;6,5;12,14;6,18
3734;Vieira do Minho;202103;2021;03;1;16,0;6,0;16,87;5,94
3735;Vieira do Minho;202104;2021;04;2;18,0;8,5;17,57;8,17
3736;Vieira do Minho;202105;2021;05;2;19,0;9,0;19,52;9,06
3737;Vieira do Minho;202106;2021;06;2;25,0;13,0;24,2;13,03
3738;Vieira do Minho;202107;2021;07;3;29,0;14,0;28,06;14,32
3739;Vieira do Minho;202108;2021;08;3;31,0;14,0;30,61;14,58
3740;Vieira do Minho;202109;2021;09;3;25,5;14,0;25,3;13,67
3741;Vieira do Minho;202110;2021;10;4;21,0;12,0;21,87;11,74
3742;Vieira do Minho;202111;2021;11;4;16,0;6,0;15,3;6,03
3743;Vieira do Minho;202112;2021;12;4;13,5;7,0;13,1;7,33
3744;Vila Flor;202101;2021;01;1;10,0;3,0;9,29;3,39
3745;Vila Flor;202102;2021;02;1;12,5;7,0;12,11;6,46
3746;Vila Flor;202103;2021;03;1;18,0;7,0;18,71;7,19
3747;Vila Flor;202104;2021;04;2;21,0;10,0;20,03;9,73
3748;Vila Flor;202105;2021;05;2;23,0;11,0;22,42;11,58
3749;Vila Flor;202106;2021;06;2;28,5;15,5;27,63;15,23
3750;Vila Flor;202107;2021;07;3;28,0;14,0;28,45;14,58
3751;Vila Flor;202108;2021;08;3;33,0;18,0;33,29;18,03
3752;Vila Flor;202109;2021;09;3;27,0;16,0;26,83;16,83
3753;Vila Flor;202110;2021;10;4;25,0;15,0;24,1;14,97
3754;Vila Flor;202111;2021;11;4;15,0;8,0;15,2;7,73
3755;Vila Flor;202112;2021;12;4;14,0;8,0;14,33;7,7
3756;Vila Franca de Xira;202101;2021;01;1;13,0;5,0;12,61;6,23
3757;Vila Franca de Xira;202102;2021;02;1;16,0;9,0;15,14;8,93
3758;Vila Franca de Xira;202103;2021;03;1;17,0;8,0;17,58;8,52
3759;Vila Franca de Xira;202104;2021;04;2;20,0;11,0;19,6;11,3
3760;Vila Franca de Xira;202105;2021;05;2;22,0;12,0;22,13;12,32
3761;Vila Franca de Xira;202106;2021;06;2;26,0;14,0;25,17;14,57
3762;Vila Franca de Xira;202107;2021;07;3;27,0;16,0;27,61;16,29
3763;Vila Franca de Xira;202108;2021;08;3;29,0;16,0;29,45;16,52
3764;Vila Franca de Xira;202109;2021;09;3;28,5;17,0;27,77;16,93
3765;Vila Franca de Xira;202110;2021;10;4;25,0;16,0;25,68;15,48
3766;Vila Franca de Xira;202111;2021;11;4;19,0;10,0;18,53;9,67
3767;Vila Franca de Xira;202112;2021;12;4;17,0;11,0;17,23;10,63
3768;Vila Franca do Campo;202101;2021;01;1;16,0;12,0;15,84;12,26
3769;Vila Franca do Campo;202102;2021;02;1;15,0;11,0;14,89;11,04
3770;Vila Franca do Campo;202103;2021;03;1;16,0;13,0;15,71;12,61
3771;Vila Franca do Campo;202104;2021;04;2;17,0;15,0;17,17;14,17
3772;Vila Franca do Campo;202105;2021;05;2;18,0;16,0;18,26;15,52
3773;Vila Franca do Campo;202106;2021;06;2;21,0;17,0;20,5;17,37
3774;Vila Franca do Campo;202107;2021;07;3;22,0;20,0;22,29;19,61
3775;Vila Franca do Campo;202108;2021;08;3;24,0;21,0;23,84;20,48
3776;Vila Franca do Campo;202109;2021;09;3;23,0;20,0;23,13;20,27
3777;Vila Franca do Campo;202110;2021;10;4;22,0;20,0;22,13;19,97
3778;Vila Franca do Campo;202111;2021;11;4;20,0;18,0;19,73;17,77
3779;Vila Franca do Campo;202112;2021;12;4;18,0;15,0;17,63;15,4
3780;Vila Nova da Barquinha;202101;2021;01;1;13,0;3,0;12,58;4,94
3781;Vila Nova da Barquinha;202102;2021;02;1;16,0;8,0;15,18;7,82
3782;Vila Nova da Barquinha;202103;2021;03;1;18,0;7,0;19,1;7,48
3783;Vila Nova da Barquinha;202104;2021;04;2;20,5;10,0;20,27;10,17
3784;Vila Nova da Barquinha;202105;2021;05;2;23,0;11,0;23,48;10,58
3785;Vila Nova da Barquinha;202106;2021;06;2;28,0;12,5;27,3;12,9
3786;Vila Nova da Barquinha;202107;2021;07;3;30,0;14,0;30,19;14,84
3787;Vila Nova da Barquinha;202108;2021;08;3;32,0;15,0;32,35;15,06
3788;Vila Nova da Barquinha;202109;2021;09;3;30,0;15,0;28,93;15,43
3789;Vila Nova da Barquinha;202110;2021;10;4;25,0;14,0;26,16;13,97
3790;Vila Nova da Barquinha;202111;2021;11;4;19,0;8,0;18,27;8,2
