"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"31533925";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31533925/";"Apartamento T1 em Areosa - Fernão de Magalhães, Paranhos";"715";"";"T1";"48 ";"3  ";"com elevador";"T1 , 48 m² construídos, 3º andar  com elevador";"OK";"64"
"31506848";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31506848/";"Apartamento T2 na avenida Manuel Pereira Soares, 204, Marco, Marco de Canaveses";"550";"";"T2";"200 ";"1  ";"sem elevador";"T2 , 200 m² construídos, 1º andar  sem elevador";"OK";"64"
"31599890";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31599890/";"Apartamento T2 na rua da Preciosa, 189, Centro - Pereiró, Ramalde";"850";"";"T2";"120 ";"1  ";"com elevador";"T2 , 120 m² construídos, 1º andar  com elevador";"OK";"64"
"31598715";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31598715/";"Apartamento T1 na rua do Campo Alegre, 1590, Campo Alegre, Lordelo do Ouro e Massarelos";"500";"";"T1";"55 ";"1  ";"com elevador";"T1 , 55 m² construídos, 1º andar  com elevador";"OK";"64"
"31597017";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31597017/";"Moradia geminada na rua de São Domingos, 568, Santa Marinha do Zêzere, Baião";"400";"";"T2";"57 ";"";"";"T2 , 57 m² construídos";"OK";"64"
"31566413";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31566413/";"Apartamento T1 na rua Monte dos Congregados, 50, Doze Casas - Joaquim Urbano - Santos Pousada, Bonfim";"500";"";"T1";"44 ";"2  ";"com elevador";"T1 , 44 m² construídos, 2º andar  com elevador";"OK";"64"
"31586543";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31586543/";"Apartamento T1 na rua de Santa Catarina, 1420, Doze Casas - Joaquim Urbano - Santos Pousada, Bonfim";"550";"";"T1";"42 ";"2  ";"com elevador";"T1 , 42 m² construídos, 2º andar  com elevador";"OK";"64"
"31598406";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31598406/";"Apartamento T2 na rua do Monte, 885, Penafiel";"500";"";"T2";"100 ";"2  ";"com elevador";"T2 , 100 m² construídos, 2º andar  com elevador";"OK";"64"
"29785709";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/29785709/";"Apartamento T2 na rua Zeferino Costa, 300, Candal - Regadas, Santa Marinha e São Pedro da Afurada";"675";"";"T2";"80 ";"4  ";"com elevador";"T2 , 80 m² construídos, 4º andar  com elevador";"OK";"64"
"31563690";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31563690/";"Apartamento T3 na rua de Costa Cabral, 347, Covelo - Monte de São João, Paranhos";"600";"";"T3";"80 ";"0";"sem elevador";"T3 , 80 m² construídos, Rés do chão  sem elevador";"OK";"64"
"31545756";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31545756/";"Apartamento T3 na travessa Doutor Salgado Zenha, 61, Custóias - Leça do Balio - Guifões, Matosinhos";"800";"";"T3";"120 ";"2  ";"com elevador";"T3 , 120 m² construídos, 2º andar  com elevador";"OK";"64"
"31497163";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31497163/";"Moradia independente na rua da Carrapata, 66, Vilar e Mosteiró, Vila do Conde";"750";"";"T3";"100 ";"";"";"T3 , 100 m² construídos";"OK";"64"
