municipio,ano,mes,tci,tci_anual,tempC_media,humidity_media,maxtempC_media,humidity_max_media,precipMM_total,sunHour_media,windspeedKmph_media
"('Região Autónoma dos Açores', 'Horta')","2.024,00","7,00","54,50","43,46","23,81","80,10","23,81","80,10","80,80","9,87","15,06"
"('Região Autónoma dos Açores', 'Horta')","2.024,00","8,00","56,00","43,46","25,23","76,74","25,23","76,74","64,10","7,97","13,06"
"('Região Autónoma dos Açores', 'Horta')","2.024,00","9,00","52,00","43,46","23,60","75,23","23,60","75,23","101,70","7,33","19,67"
"('Região Autónoma dos Açores', 'Horta')","2.024,00","10,00","49,50","43,46","21,32","75,65","21,32","75,65","184,50","6,29","22,97"
"('Região Autónoma dos Açores', 'Horta')","2.024,00","11,00","35,50","43,46","19,47","79,03","19,47","79,03","244,20","5,17","27,27"
"('Região Autónoma dos Açores', 'Horta')","2.024,00","12,00","40,00","43,46","17,65","75,65","17,65","75,65","76,90","5,39","23,03"
"('Região Autónoma dos Açores', 'Horta')","2.025,00","1,00","34,50","43,46","17,61","82,42","17,61","82,42","443,20","4,00","33,90"
"('Região Autónoma dos Açores', 'Horta')","2.025,00","2,00","35,50","43,46","16,36","77,39","16,36","77,39","256,30","5,11","29,46"
"('Região Autónoma dos Açores', 'Horta')","2.025,00","3,00","29,00","43,46","15,10","75,19","15,10","75,19","119,50","6,19","25,39"
"('Região Autónoma dos Açores', 'Horta')","2.025,00","4,00","27,50","43,46","15,70","79,67","15,70","79,67","141,80","6,87","27,27"
"('Região Autónoma dos Açores', 'Horta')","2.025,00","5,00","38,50","43,46","17,81","81,90","17,81","81,90","140,10","7,68","16,65"
"('Região Autónoma dos Açores', 'Horta')","2.025,00","6,00","55,50","43,46","20,10","80,97","20,10","80,97","32,20","10,47","17,40"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","6,00","57,00","47,00","24,00","74,00","24,00","74,00","0,00","14,00","16,00"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","7,00","48,00","47,00","28,94","61,13","28,94","61,13","3,70","13,77","14,23"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","8,00","40,00","47,00","30,39","61,71","30,39","61,71","0,40","13,48","14,61"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","9,00","60,00","47,00","25,70","67,43","25,70","67,43","8,80","11,40","13,47"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","10,00","53,50","47,00","22,19","76,48","22,19","76,48","130,30","8,90","14,16"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","11,00","44,00","47,00","19,63","76,43","19,63","76,43","77,90","8,20","13,30"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.024,00","12,00","48,00","47,00","16,52","69,32","16,52","69,32","1,20","9,19","12,52"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.025,00","1,00","37,50","47,00","16,13","76,13","16,13","76,13","186,70","6,71","16,16"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.025,00","2,00","43,00","47,00","16,11","77,71","16,11","77,71","92,80","7,64","11,39"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.025,00","3,00","29,50","47,00","15,94","79,23","15,94","79,23","174,60","6,77","17,39"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.025,00","4,00","42,50","47,00","18,63","76,77","18,63","76,77","88,70","9,37","16,13"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.025,00","5,00","60,00","47,00","22,35","67,58","22,35","67,58","20,90","11,97","14,35"
"('Região Autónoma dos Açores', 'Lagoa [R.A.A.]')","2.025,00","6,00","48,00","47,00","27,27","61,70","27,27","61,70","1,40","13,33","14,30"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","6,00","57,00","40,77","22,00","77,00","22,00","77,00","0,00","15,00","15,00"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","7,00","52,00","40,77","24,16","79,97","24,16","79,97","105,90","8,97","15,90"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","8,00","53,00","40,77","25,65","76,87","25,65","76,87","73,70","8,23","15,52"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","9,00","52,00","40,77","23,70","74,57","23,70","74,57","92,10","7,43","21,93"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","10,00","47,50","40,77","21,42","73,52","21,42","73,52","190,10","5,42","27,87"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","11,00","34,50","40,77","19,27","76,67","19,27","76,67","216,40","4,90","28,77"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.024,00","12,00","34,50","40,77","17,94","78,87","17,94","78,87","221,40","4,06","29,81"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.025,00","1,00","32,50","40,77","17,45","80,68","17,45","80,68","327,80","4,16","35,68"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.025,00","2,00","26,50","40,77","15,82","74,50","15,82","74,50","174,60","4,43","29,96"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.025,00","3,00","29,50","40,77","15,26","75,71","15,26","75,71","135,80","5,68","24,68"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.025,00","4,00","27,50","40,77","15,97","77,10","15,97","77,10","141,10","6,00","27,47"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.025,00","5,00","38,50","40,77","17,94","82,42","17,94","82,42","155,60","8,74","20,61"
"('Região Autónoma dos Açores', 'Lajes das Flores')","2.025,00","6,00","45,00","40,77","19,47","80,70","19,47","80,70","26,60","11,73","21,07"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","6,00","60,00","43,42","22,00","75,00","22,00","75,00","0,60","10,00","14,00"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","7,00","58,50","43,42","23,65","79,39","23,65","79,39","46,90","10,23","11,61"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","8,00","57,00","43,42","24,90","76,06","24,90","76,06","45,50","8,29","10,32"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","9,00","51,00","43,42","22,97","74,97","22,97","74,97","100,00","6,53","15,93"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","10,00","49,50","43,42","20,68","76,71","20,68","76,71","134,60","6,77","19,58"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","11,00","36,50","43,42","18,67","80,03","18,67","80,03","299,50","4,07","22,63"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.024,00","12,00","39,00","43,42","16,90","76,74","16,90","76,74","90,90","5,29","18,74"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.025,00","1,00","34,50","43,42","16,87","83,10","16,87","83,10","350,50","4,00","28,16"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.025,00","2,00","28,50","43,42","15,50","78,71","15,50","78,71","202,60","4,29","23,43"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.025,00","3,00","31,00","43,42","14,29","75,61","14,29","75,61","113,70","6,58","19,77"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.025,00","4,00","29,50","43,42","15,27","78,97","15,27","78,97","124,80","6,77","22,03"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.025,00","5,00","41,50","43,42","17,35","81,48","17,35","81,48","123,10","7,68","13,10"
"('Região Autónoma dos Açores', 'Lajes do Pico')","2.025,00","6,00","48,00","43,42","19,73","80,37","19,73","80,37","26,80","10,80","14,00"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","6,00","60,00","44,23","21,00","76,00","21,00","76,00","2,30","9,00","7,00"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","7,00","46,50","44,23","28,32","60,61","28,32","60,61","45,40","12,68","7,58"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","8,00","48,00","44,23","29,58","58,29","29,58","58,29","2,30","13,74","7,68"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","9,00","57,50","44,23","24,93","59,30","24,93","59,30","79,00","10,10","9,73"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","10,00","40,50","44,23","19,87","79,97","19,87","79,97","297,10","6,03","9,84"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","11,00","41,50","44,23","18,30","74,77","18,30","74,77","133,60","7,47","8,67"
"('Região Autónoma dos Açores', 'Madalena')","2.024,00","12,00","36,00","44,23","13,65","74,39","13,65","74,39","72,80","8,90","7,06"
"('Região Autónoma dos Açores', 'Madalena')","2.025,00","1,00","32,50","44,23","13,03","79,84","13,03","79,84","418,90","5,45","11,26"
"('Região Autónoma dos Açores', 'Madalena')","2.025,00","2,00","34,00","44,23","14,29","79,75","14,29","79,75","96,40","5,89","6,46"
"('Região Autónoma dos Açores', 'Madalena')","2.025,00","3,00","32,50","44,23","14,68","77,35","14,68","77,35","189,80","6,81","10,00"
"('Região Autónoma dos Açores', 'Madalena')","2.025,00","4,00","41,50","44,23","18,70","77,33","18,70","77,33","214,50","7,40","8,30"
"('Região Autónoma dos Açores', 'Madalena')","2.025,00","5,00","56,50","44,23","22,29","69,13","22,29","69,13","95,10","10,19","6,87"
"('Região Autónoma dos Açores', 'Madalena')","2.025,00","6,00","48,00","44,23","29,13","60,53","29,13","60,53","8,00","13,63","6,83"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","6,00","57,00","46,08","22,00","75,00","22,00","75,00","0,30","12,00","17,00"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","7,00","60,00","46,08","23,97","80,10","23,97","80,10","18,20","11,03","12,74"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","8,00","60,00","46,08","25,52","76,13","25,52","76,13","17,00","10,90","10,39"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","9,00","54,00","46,08","23,67","75,13","23,67","75,13","40,50","8,00","15,07"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","10,00","49,50","46,08","21,52","76,74","21,52","76,74","122,00","6,52","20,26"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","11,00","37,50","46,08","19,50","80,03","19,50","80,03","285,10","5,20","24,87"
"('Região Autónoma dos Açores', 'Nordeste')","2.024,00","12,00","41,00","46,08","17,39","77,68","17,39","77,68","50,30","6,13","17,03"
"('Região Autónoma dos Açores', 'Nordeste')","2.025,00","1,00","35,50","46,08","17,42","83,94","17,42","83,94","292,50","5,45","29,65"
"('Região Autónoma dos Açores', 'Nordeste')","2.025,00","2,00","34,50","46,08","16,46","81,14","16,46","81,14","195,60","4,50","26,54"
"('Região Autónoma dos Açores', 'Nordeste')","2.025,00","3,00","27,50","46,08","14,97","74,90","14,97","74,90","153,10","6,77","25,55"
"('Região Autónoma dos Açores', 'Nordeste')","2.025,00","4,00","38,50","46,08","16,13","78,80","16,13","78,80","137,00","7,20","24,93"
"('Região Autónoma dos Açores', 'Nordeste')","2.025,00","5,00","44,00","46,08","18,39","81,97","18,39","81,97","88,70","8,29","13,71"
"('Região Autónoma dos Açores', 'Nordeste')","2.025,00","6,00","60,00","46,08","21,20","79,63","21,20","79,63","23,40","11,63","13,10"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","6,00","57,00","46,08","22,00","75,00","22,00","75,00","0,30","12,00","17,00"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","7,00","60,00","46,08","23,97","80,10","23,97","80,10","18,20","11,13","12,74"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","8,00","60,00","46,08","25,52","76,13","25,52","76,13","17,00","10,81","10,39"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","9,00","54,00","46,08","23,67","75,13","23,67","75,13","40,50","8,07","15,07"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","10,00","49,50","46,08","21,52","76,74","21,52","76,74","122,00","6,52","20,26"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","11,00","37,50","46,08","19,50","80,03","19,50","80,03","285,10","5,20","24,87"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.024,00","12,00","41,00","46,08","17,39","77,68","17,39","77,68","50,30","6,13","17,03"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.025,00","1,00","35,50","46,08","17,42","83,94","17,42","83,94","292,50","5,52","29,65"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.025,00","2,00","34,50","46,08","16,46","81,14","16,46","81,14","195,60","4,50","26,54"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.025,00","3,00","27,50","46,08","14,97","74,90","14,97","74,90","153,10","6,81","25,55"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.025,00","4,00","38,50","46,08","16,13","78,80","16,13","78,80","137,00","7,17","24,93"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.025,00","5,00","44,00","46,08","18,39","81,97","18,39","81,97","88,70","8,29","13,71"
"('Região Autónoma dos Açores', 'Ponta Delgada')","2.025,00","6,00","60,00","46,08","21,20","79,63","21,20","79,63","23,40","11,70","13,10"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","6,00","60,00","44,88","22,00","77,00","22,00","77,00","2,40","10,00","7,00"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","7,00","46,50","44,88","27,77","64,48","27,77","64,48","38,90","12,77","7,52"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","8,00","48,00","44,88","29,23","61,77","29,23","61,77","3,00","13,87","7,71"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","9,00","56,50","44,88","25,07","60,97","25,07","60,97","101,40","9,97","9,73"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","10,00","52,50","44,88","20,13","80,19","20,13","80,19","262,20","5,42","9,74"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","11,00","44,00","44,88","18,90","73,90","18,90","73,90","82,20","7,97","8,57"
"('Região Autónoma dos Açores', 'Povoacao')","2.024,00","12,00","35,00","44,88","14,58","74,45","14,58","74,45","104,30","8,61","7,16"
"('Região Autónoma dos Açores', 'Povoacao')","2.025,00","1,00","31,50","44,88","13,65","79,58","13,65","79,58","350,00","4,97","11,87"
"('Região Autónoma dos Açores', 'Povoacao')","2.025,00","2,00","32,50","44,88","14,79","79,93","14,79","79,93","120,60","5,64","6,71"
"('Região Autónoma dos Açores', 'Povoacao')","2.025,00","3,00","32,50","44,88","15,42","76,32","15,42","76,32","167,00","6,97","10,94"
"('Região Autónoma dos Açores', 'Povoacao')","2.025,00","4,00","41,50","44,88","19,00","77,30","19,00","77,30","180,90","7,83","8,67"
"('Região Autónoma dos Açores', 'Povoacao')","2.025,00","5,00","55,00","44,88","22,19","70,29","22,19","70,29","129,70","10,58","7,32"
"('Região Autónoma dos Açores', 'Povoacao')","2.025,00","6,00","48,00","44,88","27,47","63,87","27,47","63,87","11,40","13,17","7,57"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","6,00","57,00","43,46","22,00","76,00","22,00","76,00","0,10","15,00","22,00"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","7,00","54,50","43,46","23,81","80,10","23,81","80,10","80,80","9,87","15,06"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","8,00","56,00","43,46","25,23","76,74","25,23","76,74","64,10","7,94","13,06"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","9,00","52,00","43,46","23,60","75,23","23,60","75,23","101,70","7,37","19,67"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","10,00","49,50","43,46","21,32","75,65","21,32","75,65","184,50","6,29","22,97"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","11,00","35,50","43,46","19,47","79,03","19,47","79,03","244,20","5,17","27,27"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.024,00","12,00","40,00","43,46","17,65","75,65","17,65","75,65","76,90","5,39","23,03"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.025,00","1,00","34,50","43,46","17,61","82,42","17,61","82,42","443,20","4,00","33,90"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.025,00","2,00","35,50","43,46","16,36","77,39","16,36","77,39","256,30","5,11","29,46"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.025,00","3,00","29,00","43,46","15,10","75,19","15,10","75,19","119,50","6,16","25,39"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.025,00","4,00","27,50","43,46","15,70","79,67","15,70","79,67","141,80","6,87","27,27"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.025,00","5,00","38,50","43,46","17,81","81,90","17,81","81,90","140,10","7,68","16,65"
"('Região Autónoma dos Açores', 'Ribeira Grande')","2.025,00","6,00","55,50","43,46","20,10","80,97","20,10","80,97","32,20","10,47","17,40"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","6,00","60,00","43,42","22,00","75,00","22,00","75,00","0,60","10,00","14,00"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","7,00","58,50","43,42","23,65","79,39","23,65","79,39","46,90","10,23","11,61"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","8,00","57,00","43,42","24,90","76,06","24,90","76,06","45,50","8,39","10,32"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","9,00","51,00","43,42","22,97","74,97","22,97","74,97","100,00","6,53","15,93"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","10,00","49,50","43,42","20,68","76,71","20,68","76,71","134,60","6,74","19,58"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","11,00","36,50","43,42","18,67","80,03","18,67","80,03","299,50","4,07","22,63"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.024,00","12,00","39,00","43,42","16,90","76,74","16,90","76,74","90,90","5,26","18,74"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.025,00","1,00","34,50","43,42","16,87","83,10","16,87","83,10","350,50","4,00","28,16"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.025,00","2,00","28,50","43,42","15,50","78,71","15,50","78,71","202,60","4,29","23,43"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.025,00","3,00","31,00","43,42","14,29","75,61","14,29","75,61","113,70","6,58","19,77"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.025,00","4,00","29,50","43,42","15,27","78,97","15,27","78,97","124,80","6,77","22,03"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.025,00","5,00","41,50","43,42","17,35","81,48","17,35","81,48","123,10","7,68","13,10"
"('Região Autónoma dos Açores', 'Santa Cruz da Graciosa')","2.025,00","6,00","48,00","43,42","19,73","80,37","19,73","80,37","26,80","10,80","14,00"
"('Região Autónoma dos Açores', 'Santa Cruz das Flores')","2.024,00","6,00","57,00","40,77","22,00","77,00","22,00","77,00","0,00","15,00","15,00"
