01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2009,Chipre,,,10. Roubo em residências particulares,,, crimes,x,
2009,Chipre,,,11. Furto,,, crimes,,2912
2009,Chipre,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,1627
2009,Chipre,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,706
2009,Croácia,,,01. Homicídio intencional,,, crimes,,49
2009,Croácia,,,02. Tentativa de homicídio intencional,,, crimes,x,
2009,Croácia,,,03. Agressão grave,,, crimes,,1059
2009,Croácia,,,04. Sequestro,,, crimes,,12
2009,Croácia,,,05. Violência sexual,,, crimes,,664
2009,Croácia,,,06. Violação,,, crimes,,129
2009,Croácia,,,07. Assédio sexual,,, crimes,,535
2009,Croácia,,,08. Roubo,,, crimes,,1411
2009,Croácia,,,09. Arrombamento,,, crimes,,17080
2009,Croácia,,,10. Roubo em residências particulares,,, crimes,,2777
2009,Croácia,,,11. Furto,,, crimes,,14095
2009,Croácia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,1828
2009,Croácia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,7063
2009,Dinamarca,,,01. Homicídio intencional,,, crimes,,56
2009,Dinamarca,,,02. Tentativa de homicídio intencional,,, crimes,,208
2009,Dinamarca,,,03. Agressão grave,,, crimes,,1603
2009,Dinamarca,,,05. Violência sexual,,, crimes,,1671
2009,Dinamarca,,,06. Violação,,, crimes,,878
2009,Dinamarca,,,07. Assédio sexual,,, crimes,,793
2009,Dinamarca,,,08. Roubo,,, crimes,,4004
2009,Dinamarca,,,09. Arrombamento,,, crimes,,106972
2009,Dinamarca,,,10. Roubo em residências particulares,,, crimes,,66881
2009,Dinamarca,,,11. Furto,,, crimes,,300515
2009,Dinamarca,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,1999
2009,Dinamarca,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,19158
2009,Eslováquia,,,01. Homicídio intencional,,, crimes,,84
2009,Eslováquia,,,02. Tentativa de homicídio intencional,,, crimes,,0
2009,Eslováquia,,,03. Agressão grave,,, crimes,,2618
2009,Eslováquia,,,04. Sequestro,,, crimes,,6
2009,Eslováquia,,,05. Violência sexual,,, crimes,x,
2009,Eslováquia,,,06. Violação,,, crimes,,142
2009,Eslováquia,,,07. Assédio sexual,,, crimes,x,
2009,Eslováquia,,,08. Roubo,,, crimes,,1358
2009,Eslováquia,,,09. Arrombamento,,, crimes,,15394
2009,Eslováquia,,,10. Roubo em residências particulares,,, crimes,,2330
2009,Eslováquia,,,11. Furto,,, crimes,,31549
2009,Eslováquia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,3779
2009,Eslováquia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,613
2009,Eslovénia,,,01. Homicídio intencional,,, crimes,,13
2009,Eslovénia,,,02. Tentativa de homicídio intencional,,, crimes,,38
2009,Eslovénia,,,03. Agressão grave,,, crimes,,220
2009,Eslovénia,,,04. Sequestro,,, crimes,,2
2009,Eslovénia,,,05. Violência sexual,,, crimes,,375
2009,Eslovénia,,,06. Violação,,, crimes,,285
2009,Eslovénia,,,07. Assédio sexual,,, crimes,,90
2009,Eslovénia,,,08. Roubo,,, crimes,,481
2009,Eslovénia,,,09. Arrombamento,,, crimes,,15510
2009,Eslovénia,,,10. Roubo em residências particulares,,, crimes,,2231
2009,Eslovénia,,,11. Furto,,, crimes,,28566
2009,Eslovénia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,586
2009,Eslovénia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,2096
2009,Espanha,,,01. Homicídio intencional,,, crimes,,412
2009,Espanha,,,02. Tentativa de homicídio intencional,,, crimes,,831
2009,Espanha,,,03. Agressão grave,,, crimes,,80910
2009,Espanha,,,04. Sequestro,,, crimes,,171
2009,Espanha,,,05. Violência sexual,,, crimes,,9723
2009,Espanha,,,06. Violação,,, crimes,,2051
2009,Espanha,,,07. Assédio sexual,,, crimes,,7672
2009,Espanha,,,08. Roubo,,, crimes,,65159
2009,Espanha,,,09. Arrombamento,,, crimes,r,162226
2009,Espanha,,,10. Roubo em residências particulares,,, crimes,,97852
2009,Espanha,,,11. Furto,,, crimes,r,140751
2009,Espanha,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,51716
2009,Espanha,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,14343
2009,Estónia,,,01. Homicídio intencional,,, crimes,,70
2009,Estónia,,,02. Tentativa de homicídio intencional,,, crimes,,25
2009,Estónia,,,03. Agressão grave,,, crimes,,106
2009,Estónia,,,04. Sequestro,,, crimes,,0
2009,Estónia,,,05. Violência sexual,,, crimes,,254
2009,Estónia,,,06. Violação,,, crimes,,124
2009,Estónia,,,07. Assédio sexual,,, crimes,,130
2009,Estónia,,,08. Roubo,,, crimes,,726
2009,Estónia,,,10. Roubo em residências particulares,,, crimes,,3027
2009,Estónia,,,11. Furto,,, crimes,,24835
2009,Estónia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,934
2009,Estónia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,4241
2009,Finlândia,,,01. Homicídio intencional,,, crimes,,138
2009,Finlândia,,,02. Tentativa de homicídio intencional,,, crimes,,366
2009,Finlândia,,,03. Agressão grave,,, crimes,,2083
2009,Finlândia,,,04. Sequestro,,, crimes,,3
2009,Finlândia,,,05. Violência sexual,,, crimes,,2099
2009,Finlândia,,,06. Violação,,, crimes,,660
2009,Finlândia,,,07. Assédio sexual,,, crimes,,1439
2009,Finlândia,,,08. Roubo,,, crimes,,1640
2009,Finlândia,,,09. Arrombamento,,, crimes,,25683
2009,Finlândia,,,10. Roubo em residências particulares,,, crimes,,6497
2009,Finlândia,,,11. Furto,,, crimes,,141266
2009,Finlândia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,12188
2009,Finlândia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,18524
2009,França,,,01. Homicídio intencional,,, crimes,,804
2009,França,,,02. Tentativa de homicídio intencional,,, crimes,,1074
2009,França,,,03. Agressão grave,,, crimes,,220126
2009,França,,,04. Sequestro,,, crimes,,2085
2009,França,,,05. Violência sexual,,, crimes,,23253
2009,França,,,06. Violação,,, crimes,,9842
2009,França,,,07. Assédio sexual,,, crimes,,13411
2009,França,,,08. Roubo,,, crimes,,112765
2009,França,,,09. Arrombamento,,, crimes,,320418
2009,França,,,10. Roubo em residências particulares,,, crimes,,179408
2009,França,,,11. Furto,,, crimes,,1383325
2009,França,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,207947
2009,França,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,6007
2009,Grécia,,,01. Homicídio intencional,,, crimes,,143
2009,Grécia,,,02. Tentativa de homicídio intencional,,, crimes,,187
2009,Grécia,,,03. Agressão grave,,, crimes,,477
2009,Grécia,,,04. Sequestro,,, crimes,,16
2009,Grécia,,,05. Violência sexual,,, crimes,,924
2009,Grécia,,,06. Violação,,, crimes,,213
2009,Grécia,,,07. Assédio sexual,,, crimes,,711
2009,Grécia,,,08. Roubo,,, crimes,,4715
2009,Grécia,,,09. Arrombamento,,, crimes,,39832
2009,Grécia,,,10. Roubo em residências particulares,,, crimes,,18849
2009,Grécia,,,11. Furto,,, crimes,,60249
2009,Grécia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,26708
2009,Grécia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,12640
2009,Hungria,,,01. Homicídio intencional,,, crimes,,139
2009,Hungria,,,02. Tentativa de homicídio intencional,,, crimes,,136
2009,Hungria,,,03. Agressão grave,,, crimes,,12787
2009,Hungria,,,04. Sequestro,,, crimes,,14
2009,Hungria,,,05. Violência sexual,,, crimes,,656
2009,Hungria,,,06. Violação,,, crimes,,228
2009,Hungria,,,07. Assédio sexual,,, crimes,,428
2009,Hungria,,,08. Roubo,,, crimes,,3159
2009,Hungria,,,09. Arrombamento,,, crimes,,37698
2009,Hungria,,,10. Roubo em residências particulares,,, crimes,,17625
2009,Hungria,,,11. Furto,,, crimes,,125247
2009,Hungria,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,8015
2009,Hungria,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,4517
2009,Irlanda,,,01. Homicídio intencional,,, crimes,,53
2009,Irlanda,,,02. Tentativa de homicídio intencional,,, crimes,,7
2009,Irlanda,,,03. Agressão grave,,, crimes,,3718
2009,Irlanda,,,04. Sequestro,,, crimes,,84
2009,Irlanda,,,05. Violência sexual,,, crimes,,1446
2009,Irlanda,,,06. Violação,,, crimes,,364
2009,Irlanda,,,07. Assédio sexual,,, crimes,,1082
2009,Irlanda,,,08. Roubo,,, crimes,,2522
2009,Irlanda,,,09. Arrombamento,,, crimes,,27502
2009,Irlanda,,,11. Furto,,, crimes,,76913
2009,Irlanda,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,13311
2009,Irlanda,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,21872
2009,Itália,,,01. Homicídio intencional,,, crimes,,590
2009,Itália,,,02. Tentativa de homicídio intencional,,, crimes,,1346
2009,Itália,,,03. Agressão grave,,, crimes,,65611
2009,Itália,,,04. Sequestro,,, crimes,,349
2009,Itália,,,05. Violência sexual,,, crimes,x,
2009,Itália,,,07. Assédio sexual,,, crimes,,4963
2009,Itália,,,08. Roubo,,, crimes,,50732
2009,Itália,,,10. Roubo em residências particulares,,, crimes,,150843
2009,Itália,,,11. Furto,,, crimes,,1152323
2009,Itália,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,213407
2009,Itália,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,34101
2009,Letónia,,,01. Homicídio intencional,,, crimes,,108
2009,Letónia,,,02. Tentativa de homicídio intencional,,, crimes,,0
2009,Letónia,,,03. Agressão grave,,, crimes,,1215
2009,Letónia,,,04. Sequestro,,, crimes,,9
2009,Letónia,,,05. Violência sexual,,, crimes,x,
2009,Letónia,,,06. Violação,,, crimes,,69
2009,Letónia,,,07. Assédio sexual,,, crimes,x,
2009,Letónia,,,08. Roubo,,, crimes,,1516
2009,Letónia,,,09. Arrombamento,,, crimes,,2876
2009,Letónia,,,10. Roubo em residências particulares,,, crimes,,1809
2009,Letónia,,,11. Furto,,, crimes,,29163
2009,Letónia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,2096
2009,Letónia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,2307
2009,Lituânia,,,01. Homicídio intencional,,, crimes,,240
2009,Lituânia,,,02. Tentativa de homicídio intencional,,, crimes,,19
2009,Lituânia,,,03. Agressão grave,,, crimes,,220
2009,Lituânia,,,04. Sequestro,,, crimes,,59
2009,Lituânia,,,05. Violência sexual,,, crimes,,362
2009,Lituânia,,,06. Violação,,, crimes,,149
2009,Lituânia,,,07. Assédio sexual,,, crimes,,213
2009,Lituânia,,,08. Roubo,,, crimes,,3363
2009,Lituânia,,,09. Arrombamento,,, crimes,x,
2009,Lituânia,,,10. Roubo em residências particulares,,, crimes,,5799
2009,Lituânia,,,11. Furto,,, crimes,,30379
2009,Lituânia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,1967
2009,Lituânia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,2189
2009,Luxemburgo,,,01. Homicídio intencional,,, crimes,,5
2009,Luxemburgo,,,02. Tentativa de homicídio intencional,,, crimes,,79
2009,Luxemburgo,,,03. Agressão grave,,, crimes,,2350
2009,Luxemburgo,,,04. Sequestro,,, crimes,,40
2009,Luxemburgo,,,05. Violência sexual,,, crimes,,360
2009,Luxemburgo,,,06. Violação,,, crimes,,56
2009,Luxemburgo,,,07. Assédio sexual,,, crimes,,304
2009,Luxemburgo,,,08. Roubo,,, crimes,,418
2009,Luxemburgo,,,09. Arrombamento,,, crimes,,2951
2009,Luxemburgo,,,10. Roubo em residências particulares,,, crimes,,1639
2009,Luxemburgo,,,11. Furto,,, crimes,,7079
2009,Luxemburgo,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,419
2009,Luxemburgo,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,2232
2009,Malta,,,01. Homicídio intencional,,, crimes,,4
2009,Malta,,,02. Tentativa de homicídio intencional,,, crimes,,6
2009,Malta,,,03. Agressão grave,,, crimes,,173
2009,Malta,,,04. Sequestro,,, crimes,,0
2009,Malta,,,05. Violência sexual,,, crimes,,82
2009,Malta,,,06. Violação,,, crimes,,12
2009,Malta,,,07. Assédio sexual,,, crimes,,70
2009,Malta,,,08. Roubo,,, crimes,,202
2009,Malta,,,09. Arrombamento,,, crimes,,1161
2009,Malta,,,10. Roubo em residências particulares,,, crimes,,667
2009,Malta,,,11. Furto,,, crimes,,5480
2009,Malta,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,401
2009,Malta,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,187
2009,Países Baixos,,,01. Homicídio intencional,,, crimes,,154
2009,Países Baixos,,,02. Tentativa de homicídio intencional,,, crimes,,3041
2009,Países Baixos,,,03. Agressão grave,,, crimes,,65690
2009,Países Baixos,,,04. Sequestro,,, crimes,,625
2009,Países Baixos,,,05. Violência sexual,,, crimes,,10245
2009,Países Baixos,,,06. Violação,,, crimes,,1920
2009,Países Baixos,,,07. Assédio sexual,,, crimes,,8325
2009,Países Baixos,,,08. Roubo,,, crimes,,16265
2009,Países Baixos,,,09. Arrombamento,,, crimes,,283785
2009,Países Baixos,,,10. Roubo em residências particulares,,, crimes,,94580
2009,Países Baixos,,,11. Furto,,, crimes,,703315
2009,Países Baixos,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,21850
2009,Países Baixos,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,18580
2009,Polónia,,,01. Homicídio intencional,,, crimes,,493
2009,Polónia,,,02. Tentativa de homicídio intencional,,, crimes,,266
2009,Polónia,,,03. Agressão grave,,, crimes,,12559
2009,Polónia,,,04. Sequestro,,, crimes,,59
2009,Polónia,,,05. Violência sexual,,, crimes,x,
2009,Polónia,,,06. Violação,,, crimes,,1530
2009,Polónia,,,07. Assédio sexual,,, crimes,x,
2009,Polónia,,,08. Roubo,,, crimes,,19267
2009,Polónia,,,09. Arrombamento,,, crimes,,135383
2009,Polónia,,,10. Roubo em residências particulares,,, crimes,,22194
2009,Polónia,,,11. Furto,,, crimes,,208194
2009,Polónia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,17271
2009,Polónia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,68288
2009,Portugal,,,01. Homicídio intencional,,, crimes,,130
2009,Portugal,,,03. Agressão grave,,, crimes,,724
2009,Portugal,,,04. Sequestro,,, crimes,,539
2009,Portugal,,,05. Violência sexual,,, crimes,,2556
2009,Portugal,,,06. Violação,,, crimes,,377
2009,Portugal,,,07. Assédio sexual,,, crimes,,2179
2009,Portugal,,,08. Roubo,,, crimes,,20472
2009,Portugal,,,09. Arrombamento,,, crimes,,49317
2009,Portugal,,,10. Roubo em residências particulares,,, crimes,,26045
2009,Portugal,,,11. Furto,,, crimes,,121199
2009,Portugal,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,22539
2009,Portugal,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,4267
2009,Roménia,,,01. Homicídio intencional,,, crimes,,397
2009,Roménia,,,02. Tentativa de homicídio intencional,,, crimes,,387
2009,Roménia,,,03. Agressão grave,,, crimes,,9072
2009,Roménia,,,04. Sequestro,,, crimes,x,
2009,Roménia,,,05. Violência sexual,,, crimes,,1605
2009,Roménia,,,06. Violação,,, crimes,,1007
2009,Roménia,,,07. Assédio sexual,,, crimes,,598
2009,Roménia,,,08. Roubo,,, crimes,,2541
2009,Roménia,,,09. Arrombamento,,, crimes,,11574
2009,Roménia,,,10. Roubo em residências particulares,,, crimes,,11574
2009,Roménia,,,11. Furto,,, crimes,,49398
2009,Roménia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,2967
2009,Roménia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,3228
2009,Suécia,,,01. Homicídio intencional,,, crimes,,93
2009,Suécia,,,02. Tentativa de homicídio intencional,,, crimes,,791
2009,Suécia,,,03. Agressão grave,,, crimes,,5600
2009,Suécia,,,05. Violência sexual,,, crimes,,14998
2009,Suécia,,,06. Violação,,, crimes,,5453
2009,Suécia,,,07. Assédio sexual,,, crimes,,9545
2009,Suécia,,,08. Roubo,,, crimes,,9570
2009,Suécia,,,09. Arrombamento,,, crimes,,95824
2009,Suécia,,,10. Roubo em residências particulares,,, crimes,,39700
2009,Suécia,,,11. Furto,,, crimes,,425878
2009,Suécia,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,40359
2009,Suécia,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,82008
2010,,Portugal,,Furto em edifício comercial ou industrial,,, crimes,,15815
2010,,Portugal,,Furto em residência,,, crimes,,26653
2010,,Portugal,,Furto em veículo motorizado,,, crimes,,41118
2010,,Portugal,,Total,,, crimes,,424252
2010,,Portugal,,Violência doméstica contra cônjuge ou análogos,,, crimes,,25129
2010,Alemanha,,,01. Homicídio intencional,,, crimes,,699
2010,Alemanha,,,02. Tentativa de homicídio intencional,,, crimes,,1617
2010,Alemanha,,,03. Agressão grave,,, crimes,,142903
2010,Alemanha,,,04. Sequestro,,, crimes,,4897
2010,Alemanha,,,05. Violência sexual,,, crimes,,36566
2010,Alemanha,,,06. Violação,,, crimes,,7724
2010,Alemanha,,,07. Assédio sexual,,, crimes,,28842
2010,Alemanha,,,08. Roubo,,, crimes,,48166
2010,Alemanha,,,09. Arrombamento,,, crimes,,397341
2010,Alemanha,,,10. Roubo em residências particulares,,, crimes,,121347
2010,Alemanha,,,11. Furto,,, crimes,,1219983
2010,Alemanha,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,76123
2010,Alemanha,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,231007
2010,Áustria,,,01. Homicídio intencional,,, crimes,,61
2010,Áustria,,,02. Tentativa de homicídio intencional,,, crimes,,112
2010,Áustria,,,03. Agressão grave,,, crimes,,3606
2010,Áustria,,,04. Sequestro,,, crimes,,9
2010,Áustria,,,05. Violência sexual,,, crimes,,3496
2010,Áustria,,,06. Violação,,, crimes,,1221
2010,Áustria,,,07. Assédio sexual,,, crimes,,2275
2010,Áustria,,,08. Roubo,,, crimes,,4310
2010,Áustria,,,09. Arrombamento,,, crimes,,88508
2010,Áustria,,,10. Roubo em residências particulares,,, crimes,,14646
2010,Áustria,,,11. Furto,,, crimes,,150728
2010,Áustria,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,5150
2010,Áustria,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,2167
2010,Bélgica,,,01. Homicídio intencional,,, crimes,,189
2010,Bélgica,,,02. Tentativa de homicídio intencional,,, crimes,,762
2010,Bélgica,,,03. Agressão grave,,, crimes,,77758
2010,Bélgica,,,04. Sequestro,,, crimes,,1122
2010,Bélgica,,,05. Violência sexual,,, crimes,,10923
2010,Bélgica,,,06. Violação,,, crimes,,3308
2010,Bélgica,,,07. Assédio sexual,,, crimes,,7615
2010,Bélgica,,,08. Roubo,,, crimes,,23856
2010,Bélgica,,,09. Arrombamento,,, crimes,,91395
2010,Bélgica,,,10. Roubo em residências particulares,,, crimes,,63598
2010,Bélgica,,,11. Furto,,, crimes,,228355
2010,Bélgica,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,19851
2010,Bélgica,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,14750
2010,Bulgária,,,01. Homicídio intencional,,, crimes,,148
2010,Bulgária,,,02. Tentativa de homicídio intencional,,, crimes,,62
2010,Bulgária,,,03. Agressão grave,,, crimes,,3038
2010,Bulgária,,,04. Sequestro,,, crimes,,118
2010,Bulgária,,,05. Violência sexual,,, crimes,,696
2010,Bulgária,,,06. Violação,,, crimes,,211
2010,Bulgária,,,07. Assédio sexual,,, crimes,,485
2010,Bulgária,,,08. Roubo,,, crimes,,3737
2010,Bulgária,,,09. Arrombamento,,, crimes,,24005
2010,Bulgária,,,10. Roubo em residências particulares,,, crimes,,8338
2010,Bulgária,,,11. Furto,,, crimes,,50479
2010,Bulgária,,,12. Furto de veículo motorizado ou peças do mesmo,,, crimes,,3910
2010,Bulgária,,,13. Atos ilícitos envolvendo drogas controladas ou precursores,,, crimes,,3765
2010,Chéquia,,,01. Homicídio intencional,,, crimes,,105
2010,Chéquia,,,02. Tentativa de homicídio intencional,,, crimes,,68
2010,Chéquia,,,03. Agressão grave,,, crimes,,4786
2010,Chéquia,,,04. Sequestro,,, crimes,,16
2010,Chéquia,,,05. Violência sexual,,, crimes,,1337
2010,Chéquia,,,06. Violação,,, crimes,,586
2010,Chéquia,,,07. Assédio sexual,,, crimes,,751
2010,Chéquia,,,08. Roubo,,, crimes,,4019
2010,Chéquia,,,09. Arrombamento,,, crimes,,58758
2010,Chéquia,,,10. Roubo em residências particulares,,, crimes,,5374
