;location;YEAR_MONTH;YEAR;MONTH;QUARTER;Temp_Median_Max;Temp_Median_Min;Temp_Mean_Max;Temp_Mean_Min
7145;Portugal,+Vieira+do+Minho;202104;2021;04;2;18,0;8,5;17,57;8,17
7146;Portugal,+Vieira+do+Minho;202105;2021;05;2;19,0;9,0;19,52;9,06
7147;Portugal,+Vieira+do+Minho;202106;2021;06;2;25,0;13,0;24,2;13,03
7148;Portugal,+Vieira+do+Minho;202107;2021;07;3;29,0;14,0;28,06;14,32
7149;Portugal,+Vieira+do+Minho;202108;2021;08;3;31,0;14,0;30,61;14,58
7150;Portugal,+Vieira+do+Minho;202109;2021;09;3;25,5;14,0;25,3;13,67
7151;Portugal,+Vieira+do+Minho;202110;2021;10;4;21,0;12,0;21,87;11,74
7152;Portugal,+Vieira+do+Minho;202111;2021;11;4;16,0;8,0;16,45;6,82
7153;Portugal,+Vila+Flor;202001;2020;01;1;14,0;6,0;14,03;6,84
7154;Portugal,+Vila+Flor;202002;2020;02;1;17,0;8,0;18,0;8,52
7155;Portugal,+Vila+Flor;202003;2020;03;1;18,0;8,0;17,68;7,74
7156;Portugal,+Vila+Flor;202004;2020;04;2;18,0;9,0;18,13;9,13
7157;Portugal,+Vila+Flor;202005;2020;05;2;26,0;13,0;25,55;13,42
7158;Portugal,+Vila+Flor;202006;2020;06;2;24,0;12,5;24,4;13,13
7159;Portugal,+Vila+Flor;202007;2020;07;3;33,0;17,0;33,55;17,03
7160;Portugal,+Vila+Flor;202008;2020;08;3;27,0;15,0;28,16;14,87
7161;Portugal,+Vila+Flor;202009;2020;09;3;27,5;16,0;29,2;15,33
7162;Portugal,+Vila+Flor;202010;2020;10;4;21,0;12,0;21,06;11,16
7163;Portugal,+Vila+Flor;202011;2020;11;4;18,5;11,0;18,73;10,7
7164;Portugal,+Vila+Flor;202012;2020;12;4;13,0;6,0;12,97;6,42
7165;Portugal,+Vila+Flor;202101;2021;01;1;12,0;3,0;12,35;4,42
7166;Portugal,+Vila+Flor;202102;2021;02;1;14,5;8,0;14,79;8,07
7167;Portugal,+Vila+Flor;202103;2021;03;1;18,0;7,0;18,71;7,19
7168;Portugal,+Vila+Flor;202104;2021;04;2;21,0;10,0;20,03;9,73
7169;Portugal,+Vila+Flor;202105;2021;05;2;22,0;11,0;21,61;10,19
7170;Portugal,+Vila+Flor;202106;2021;06;2;26,5;13,0;25,4;12,93
7171;Portugal,+Vila+Flor;202107;2021;07;3;28,0;14,0;28,45;14,58
7172;Portugal,+Vila+Flor;202108;2021;08;3;31,0;14,0;30,97;14,23
7173;Portugal,+Vila+Flor;202109;2021;09;3;28,0;14,0;27,7;14,57
7174;Portugal,+Vila+Flor;202110;2021;10;4;25,0;13,0;24,74;13,03
7175;Portugal,+Vila+Flor;202111;2021;11;4;19,0;8,0;19,27;8,18
7176;Portugal,+Vila+Franca+de+Xira;202001;2020;01;1;14,0;7,0;14,1;8,06
7177;Portugal,+Vila+Franca+de+Xira;202002;2020;02;1;18,0;9,0;17,69;9,38
7178;Portugal,+Vila+Franca+de+Xira;202003;2020;03;1;17,0;9,0;17,32;8,61
7179;Portugal,+Vila+Franca+de+Xira;202004;2020;04;2;18,0;10,0;17,8;10,07
7180;Portugal,+Vila+Franca+de+Xira;202005;2020;05;2;24,0;14,0;24,55;14,32
7181;Portugal,+Vila+Franca+de+Xira;202006;2020;06;2;23,0;14,5;24,07;14,73
7182;Portugal,+Vila+Franca+de+Xira;202007;2020;07;3;32,0;17,0;31,13;17,52
7183;Portugal,+Vila+Franca+de+Xira;202008;2020;08;3;27,0;17,0;27,61;16,68
7184;Portugal,+Vila+Franca+de+Xira;202009;2020;09;3;25,5;17,0;27,2;16,5
7185;Portugal,+Vila+Franca+de+Xira;202010;2020;10;4;20,0;13,0;21,16;13,23
7186;Portugal,+Vila+Franca+de+Xira;202011;2020;11;4;18,0;12,0;18,13;11,93
7187;Portugal,+Vila+Franca+de+Xira;202012;2020;12;4;14,0;8,0;13,97;8,42
7188;Portugal,+Vila+Franca+de+Xira;202101;2021;01;1;13,0;5,0;12,61;6,23
7189;Portugal,+Vila+Franca+de+Xira;202102;2021;02;1;16,0;9,0;15,14;8,93
7190;Portugal,+Vila+Franca+de+Xira;202103;2021;03;1;17,0;8,0;17,58;8,52
7191;Portugal,+Vila+Franca+de+Xira;202104;2021;04;2;20,0;11,0;19,6;11,3
7192;Portugal,+Vila+Franca+de+Xira;202105;2021;05;2;22,0;12,0;22,13;12,32
7193;Portugal,+Vila+Franca+de+Xira;202106;2021;06;2;26,0;14,0;25,17;14,57
7194;Portugal,+Vila+Franca+de+Xira;202107;2021;07;3;27,0;16,0;27,61;16,29
7195;Portugal,+Vila+Franca+de+Xira;202108;2021;08;3;29,0;16,0;29,45;16,52
7196;Portugal,+Vila+Franca+de+Xira;202109;2021;09;3;28,5;17,0;27,77;16,93
7197;Portugal,+Vila+Franca+de+Xira;202110;2021;10;4;25,0;16,0;25,68;15,48
7198;Portugal,+Vila+Franca+de+Xira;202111;2021;11;4;20,0;11,0;19,73;10,45
7199;Portugal,+Vila+Franca+do+Campo;202001;2020;01;1;17,0;13,0;16,74;13,16
7200;Portugal,+Vila+Franca+do+Campo;202002;2020;02;1;17,0;13,0;16,62;12,48
7201;Portugal,+Vila+Franca+do+Campo;202003;2020;03;1;16,0;13,0;15,84;13,16
7202;Portugal,+Vila+Franca+do+Campo;202004;2020;04;2;17,0;14,0;16,7;13,5
7203;Portugal,+Vila+Franca+do+Campo;202005;2020;05;2;18,0;15,0;17,74;15,29
7204;Portugal,+Vila+Franca+do+Campo;202006;2020;06;2;19,5;17,0;19,6;16,57
7205;Portugal,+Vila+Franca+do+Campo;202007;2020;07;3;22,0;20,0;22,39;19,65
7206;Portugal,+Vila+Franca+do+Campo;202008;2020;08;3;24,0;21,0;23,81;21,0
7207;Portugal,+Vila+Franca+do+Campo;202009;2020;09;3;22,0;20,0;22,3;19,67
7208;Portugal,+Vila+Franca+do+Campo;202010;2020;10;4;21,0;18,0;20,39;17,52
7209;Portugal,+Vila+Franca+do+Campo;202011;2020;11;4;17,0;13,5;17,1;13,2
7210;Portugal,+Vila+Franca+do+Campo;202012;2020;12;4;16,0;13,0;15,71;12,65
7211;Portugal,+Vila+Franca+do+Campo;202101;2021;01;1;16,0;12,0;15,84;12,26
7212;Portugal,+Vila+Franca+do+Campo;202102;2021;02;1;15,0;11,0;14,89;11,04
7213;Portugal,+Vila+Franca+do+Campo;202103;2021;03;1;16,0;13,0;15,71;12,61
7214;Portugal,+Vila+Franca+do+Campo;202104;2021;04;2;17,0;15,0;17,17;14,17
7215;Portugal,+Vila+Franca+do+Campo;202105;2021;05;2;18,0;16,0;18,26;15,52
7216;Portugal,+Vila+Franca+do+Campo;202106;2021;06;2;21,0;17,0;20,5;17,37
7217;Portugal,+Vila+Franca+do+Campo;202107;2021;07;3;22,0;20,0;22,29;19,61
7218;Portugal,+Vila+Franca+do+Campo;202108;2021;08;3;24,0;21,0;23,84;20,48
7219;Portugal,+Vila+Franca+do+Campo;202109;2021;09;3;23,0;20,0;23,13;20,27
7220;Portugal,+Vila+Franca+do+Campo;202110;2021;10;4;22,0;20,0;22,13;19,97
7221;Portugal,+Vila+Franca+do+Campo;202111;2021;11;4;21,0;19,0;20,91;19,27
7222;Portugal,+Vila+Nova+da+Barquinha;202001;2020;01;1;14,0;6,0;14,16;6,68
7223;Portugal,+Vila+Nova+da+Barquinha;202002;2020;02;1;18,0;8,0;18,31;8,48
7224;Portugal,+Vila+Nova+da+Barquinha;202003;2020;03;1;18,0;8,0;18,45;8,16
7225;Portugal,+Vila+Nova+da+Barquinha;202004;2020;04;2;18,5;10,0;18,73;9,2
7226;Portugal,+Vila+Nova+da+Barquinha;202005;2020;05;2;27,0;12,0;25,84;13,29
7227;Portugal,+Vila+Nova+da+Barquinha;202006;2020;06;2;25,0;13,0;25,73;13,43
7228;Portugal,+Vila+Nova+da+Barquinha;202007;2020;07;3;36,0;17,0;34,9;16,87
7229;Portugal,+Vila+Nova+da+Barquinha;202008;2020;08;3;29,0;15,0;29,45;15,42
7230;Portugal,+Vila+Nova+da+Barquinha;202009;2020;09;3;28,0;15,0;29,67;15,33
7231;Portugal,+Vila+Nova+da+Barquinha;202010;2020;10;4;22,0;11,0;21,74;11,39
7232;Portugal,+Vila+Nova+da+Barquinha;202011;2020;11;4;18,5;10,5;18,37;10,87
7233;Portugal,+Vila+Nova+da+Barquinha;202012;2020;12;4;14,0;7,0;13,77;7,23
7234;Portugal,+Vila+Nova+da+Barquinha;202101;2021;01;1;13,0;3,0;12,58;4,94
7235;Portugal,+Vila+Nova+da+Barquinha;202102;2021;02;1;16,0;8,0;15,18;7,82
7236;Portugal,+Vila+Nova+da+Barquinha;202103;2021;03;1;18,0;7,0;19,1;7,48
7237;Portugal,+Vila+Nova+da+Barquinha;202104;2021;04;2;20,5;10,0;20,27;10,17
7238;Portugal,+Vila+Nova+da+Barquinha;202105;2021;05;2;23,0;11,0;23,48;10,58
7239;Portugal,+Vila+Nova+da+Barquinha;202106;2021;06;2;28,0;12,5;27,3;12,9
7240;Portugal,+Vila+Nova+da+Barquinha;202107;2021;07;3;30,0;14,0;30,19;14,84
7241;Portugal,+Vila+Nova+da+Barquinha;202108;2021;08;3;32,0;15,0;32,35;15,06
7242;Portugal,+Vila+Nova+da+Barquinha;202109;2021;09;3;30,0;15,0;28,93;15,43
7243;Portugal,+Vila+Nova+da+Barquinha;202110;2021;10;4;25,0;14,0;26,16;13,97
7244;Portugal,+Vila+Nova+da+Barquinha;202111;2021;11;4;20,0;9,0;19,27;8,64
7245;Portugal,+Vila+Nova+de+Cerveira;202001;2020;01;1;13,0;6,0;13,23;6,0
7246;Portugal,+Vila+Nova+de+Cerveira;202002;2020;02;1;16,0;9,0;16,31;8,83
7247;Portugal,+Vila+Nova+de+Cerveira;202003;2020;03;1;18,0;7,0;17,19;6,97
7248;Portugal,+Vila+Nova+de+Cerveira;202004;2020;04;2;17,0;8,0;17,73;8,13
7249;Portugal,+Vila+Nova+de+Cerveira;202005;2020;05;2;25,0;12,0;24,58;12,65
7250;Portugal,+Vila+Nova+de+Cerveira;202006;2020;06;2;23,0;11,5;23,3;11,63
7251;Portugal,+Vila+Nova+de+Cerveira;202007;2020;07;3;33,0;16,0;32,45;16,42
7252;Portugal,+Vila+Nova+de+Cerveira;202008;2020;08;3;27,0;15,0;27,32;13,87
7253;Portugal,+Vila+Nova+de+Cerveira;202009;2020;09;3;26,5;14,0;27,23;14,07
7254;Portugal,+Vila+Nova+de+Cerveira;202010;2020;10;4;18,0;10,0;18,74;9,9
7255;Portugal,+Vila+Nova+de+Cerveira;202011;2020;11;4;17,0;10,0;17,2;9,47
7256;Portugal,+Vila+Nova+de+Cerveira;202012;2020;12;4;12,0;5,0;11,87;5,55
7257;Portugal,+Vila+Nova+de+Cerveira;202101;2021;01;1;12,0;3,0;11,97;3,71
7258;Portugal,+Vila+Nova+de+Cerveira;202102;2021;02;1;13,0;7,0;13,71;6,39
7259;Portugal,+Vila+Nova+de+Cerveira;202103;2021;03;1;17,0;6,0;18,19;6,68
7260;Portugal,+Vila+Nova+de+Cerveira;202104;2021;04;2;19,0;9,5;19,17;9,07
7261;Portugal,+Vila+Nova+de+Cerveira;202105;2021;05;2;20,0;9,0;20,29;8,77
7262;Portugal,+Vila+Nova+de+Cerveira;202106;2021;06;2;25,0;11,5;24,53;11,93
7263;Portugal,+Vila+Nova+de+Cerveira;202107;2021;07;3;28,0;13,0;27,58;13,06
7264;Portugal,+Vila+Nova+de+Cerveira;202108;2021;08;3;31,0;14,0;30,13;14,1
7265;Portugal,+Vila+Nova+de+Cerveira;202109;2021;09;3;27,0;13,5;26,5;13,37
7266;Portugal,+Vila+Nova+de+Cerveira;202110;2021;10;4;22,0;13,0;22,87;12,1
7267;Portugal,+Vila+Nova+de+Cerveira;202111;2021;11;4;18,0;8,0;17,82;7,82
7268;Portugal,+Vila+Nova+de+Famalicao;202001;2020;01;1;14,0;7,0;13,77;7,1
7269;Portugal,+Vila+Nova+de+Famalicao;202002;2020;02;1;16,0;10,0;16,59;10,0
7270;Portugal,+Vila+Nova+de+Famalicao;202003;2020;03;1;18,0;9,0;17,0;8,81
7271;Portugal,+Vila+Nova+de+Famalicao;202004;2020;04;2;18,0;11,0;17,7;10,9
7272;Portugal,+Vila+Nova+de+Famalicao;202005;2020;05;2;25,0;15,0;24,48;15,71
7273;Portugal,+Vila+Nova+de+Famalicao;202006;2020;06;2;22,5;15,0;23,03;14,93
7274;Portugal,+Vila+Nova+de+Famalicao;202007;2020;07;3;32,0;21,0;31,65;20,48
7275;Portugal,+Vila+Nova+de+Famalicao;202008;2020;08;3;27,0;18,0;26,35;17,1
7276;Portugal,+Vila+Nova+de+Famalicao;202009;2020;09;3;25,0;17,0;26,73;17,23
7277;Portugal,+Vila+Nova+de+Famalicao;202010;2020;10;4;19,0;12,0;19,23;12,42
7278;Portugal,+Vila+Nova+de+Famalicao;202011;2020;11;4;17,0;12,0;17,8;11,67
7279;Portugal,+Vila+Nova+de+Famalicao;202012;2020;12;4;12,0;8,0;12,32;7,39
7280;Portugal,+Vila+Nova+de+Famalicao;202101;2021;01;1;13,0;6,0;12,52;5,84
7281;Portugal,+Vila+Nova+de+Famalicao;202102;2021;02;1;14,0;9,5;14,5;8,64
7282;Portugal,+Vila+Nova+de+Famalicao;202103;2021;03;1;18,0;9,0;18,45;9,23
7283;Portugal,+Vila+Nova+de+Famalicao;202104;2021;04;2;19,5;12,0;19,47;10,77
7284;Portugal,+Vila+Nova+de+Famalicao;202105;2021;05;2;20,0;12,0;20,32;11,48
7285;Portugal,+Vila+Nova+de+Famalicao;202106;2021;06;2;24,5;15,5;24,13;15,17
7286;Portugal,+Vila+Nova+de+Famalicao;202107;2021;07;3;26,0;16,0;26,84;16,55
7287;Portugal,+Vila+Nova+de+Famalicao;202108;2021;08;3;28,0;17,0;28,39;16,97
7288;Portugal,+Vila+Nova+de+Famalicao;202109;2021;09;3;26,0;16,0;25,6;15,6
7289;Portugal,+Vila+Nova+de+Famalicao;202110;2021;10;4;23,0;15,0;23,0;14,06
7290;Portugal,+Vila+Nova+de+Famalicao;202111;2021;11;4;18,0;10,0;18,09;9,36
7291;Portugal,+Vila+Nova+de+Foz+Coa;202001;2020;01;1;10,0;4,0;10,23;4,58
7292;Portugal,+Vila+Nova+de+Foz+Coa;202002;2020;02;1;14,0;7,0;14,55;7,07
7293;Portugal,+Vila+Nova+de+Foz+Coa;202003;2020;03;1;16,0;7,0;15,29;6,74
7294;Portugal,+Vila+Nova+de+Foz+Coa;202004;2020;04;2;17,0;9,0;16,73;9,0
7295;Portugal,+Vila+Nova+de+Foz+Coa;202005;2020;05;2;26,0;14,0;24,52;13,81
7296;Portugal,+Vila+Nova+de+Foz+Coa;202006;2020;06;2;24,0;13,0;24,1;14,0
7297;Portugal,+Vila+Nova+de+Foz+Coa;202007;2020;07;3;34,0;20,0;33,29;19,65
7298;Portugal,+Vila+Nova+de+Foz+Coa;202008;2020;08;3;29,0;17,0;28,52;16,77
7299;Portugal,+Vila+Nova+de+Foz+Coa;202009;2020;09;3;27,0;15,0;26,3;15,67
7300;Portugal,+Vila+Nova+de+Foz+Coa;202010;2020;10;4;17,0;10,0;17,48;10,13
7301;Portugal,+Vila+Nova+de+Foz+Coa;202011;2020;11;4;15,0;9,0;14,8;9,2
7302;Portugal,+Vila+Nova+de+Foz+Coa;202012;2020;12;4;10,0;5,0;9,26;4,74
7303;Portugal,+Vila+Nova+de+Foz+Coa;202101;2021;01;1;9,0;2,0;8,77;3,03
7304;Portugal,+Vila+Nova+de+Foz+Coa;202102;2021;02;1;12,0;7,0;11,43;6,11
7305;Portugal,+Vila+Nova+de+Foz+Coa;202103;2021;03;1;16,0;6,0;16,13;6,39
7306;Portugal,+Vila+Nova+de+Foz+Coa;202104;2021;04;2;17,0;9,0;17,47;8,67
7307;Portugal,+Vila+Nova+de+Foz+Coa;202105;2021;05;2;20,0;9,0;20,03;9,68
7308;Portugal,+Vila+Nova+de+Foz+Coa;202106;2021;06;2;26,0;14,0;25,07;13,97
7309;Portugal,+Vila+Nova+de+Foz+Coa;202107;2021;07;3;29,0;16,0;28,9;15,81
7310;Portugal,+Vila+Nova+de+Foz+Coa;202108;2021;08;3;31,0;16,0;30,9;16,61
7311;Portugal,+Vila+Nova+de+Foz+Coa;202109;2021;09;3;25,0;15,0;25,0;15,17
7312;Portugal,+Vila+Nova+de+Foz+Coa;202110;2021;10;4;20,0;13,0;21,06;12,55
7313;Portugal,+Vila+Nova+de+Foz+Coa;202111;2021;11;4;14,0;8,0;15,0;7,36
7314;Portugal,+Vila+Nova+de+Gaia;202001;2020;01;1;13,0;9,0;13,84;9,0
7315;Portugal,+Vila+Nova+de+Gaia;202002;2020;02;1;16,0;12,0;16,28;11,69
7316;Portugal,+Vila+Nova+de+Gaia;202003;2020;03;1;16,0;11,0;16,1;10,48
7317;Portugal,+Vila+Nova+de+Gaia;202004;2020;04;2;17,0;13,0;16,73;12,57
7318;Portugal,+Vila+Nova+de+Gaia;202005;2020;05;2;22,0;16,0;22,1;16,48
7319;Portugal,+Vila+Nova+de+Gaia;202006;2020;06;2;20,0;16,0;20,7;16,17
7320;Portugal,+Vila+Nova+de+Gaia;202007;2020;07;3;27,0;19,0;26,42;19,87
7321;Portugal,+Vila+Nova+de+Gaia;202008;2020;08;3;23,0;19,0;22,97;18,39
7322;Portugal,+Vila+Nova+de+Gaia;202009;2020;09;3;23,0;18,0;24,13;18,4
7323;Portugal,+Vila+Nova+de+Gaia;202010;2020;10;4;18,0;14,0;18,68;14,03
7324;Portugal,+Vila+Nova+de+Gaia;202011;2020;11;4;18,0;13,5;18,1;13,5
7325;Portugal,+Vila+Nova+de+Gaia;202012;2020;12;4;13,0;10,0;13,29;9,61
7326;Portugal,+Vila+Nova+de+Gaia;202101;2021;01;1;13,0;7,0;12,65;8,29
7327;Portugal,+Vila+Nova+de+Gaia;202102;2021;02;1;14,0;11,0;14,5;10,04
7328;Portugal,+Vila+Nova+de+Gaia;202103;2021;03;1;17,0;12,0;16,94;11,13
7329;Portugal,+Vila+Nova+de+Gaia;202104;2021;04;2;18,0;13,0;18,1;12,43
7330;Portugal,+Vila+Nova+de+Gaia;202105;2021;05;2;18,0;12,0;18,26;12,9
7331;Portugal,+Vila+Nova+de+Gaia;202106;2021;06;2;20,5;15,0;20,8;15,37
7332;Portugal,+Vila+Nova+de+Gaia;202107;2021;07;3;22,0;17,0;22,61;17,19
7333;Portugal,+Vila+Nova+de+Gaia;202108;2021;08;3;23,0;17,0;23,58;17,94
7334;Portugal,+Vila+Nova+de+Gaia;202109;2021;09;3;23,0;17,0;23,37;16,83
7335;Portugal,+Vila+Nova+de+Gaia;202110;2021;10;4;22,0;16,0;21,55;15,74
7336;Portugal,+Vila+Nova+de+Gaia;202111;2021;11;4;17,0;12,0;17,82;11,55
7337;Portugal,+Vila+Nova+de+Paiva;202001;2020;01;1;11,0;5,0;11,35;4,9
7338;Portugal,+Vila+Nova+de+Paiva;202002;2020;02;1;15,0;7,0;15,83;7,03
7339;Portugal,+Vila+Nova+de+Paiva;202003;2020;03;1;16,0;6,0;15,77;6,03
7340;Portugal,+Vila+Nova+de+Paiva;202004;2020;04;2;16,0;8,0;16,27;7,9
7341;Portugal,+Vila+Nova+de+Paiva;202005;2020;05;2;26,0;13,0;24,35;12,94
7342;Portugal,+Vila+Nova+de+Paiva;202006;2020;06;2;23,5;11,5;24,23;12,6
7343;Portugal,+Vila+Nova+de+Paiva;202007;2020;07;3;35,0;19,0;34,35;18,16
7344;Portugal,+Vila+Nova+de+Paiva;202008;2020;08;3;29,0;15,0;28,9;14,9
7345;Portugal,+Vila+Nova+de+Paiva;202009;2020;09;3;27,0;14,0;27,3;14,77
7346;Portugal,+Vila+Nova+de+Paiva;202010;2020;10;4;19,0;9,0;18,48;9,58
7347;Portugal,+Vila+Nova+de+Paiva;202011;2020;11;4;15,0;9,0;15,83;9,23
7348;Portugal,+Vila+Nova+de+Paiva;202012;2020;12;4;10,0;4,0;9,97;4,29
7349;Portugal,+Vila+Nova+de+Paiva;202101;2021;01;1;10,0;1,0;10,23;2,84
7350;Portugal,+Vila+Nova+de+Paiva;202102;2021;02;1;12,0;6,0;12,04;5,43
7351;Portugal,+Vila+Nova+de+Paiva;202103;2021;03;1;16,0;6,0;16,68;5,87
7352;Portugal,+Vila+Nova+de+Paiva;202104;2021;04;2;19,0;8,5;18,03;8,2
7353;Portugal,+Vila+Nova+de+Paiva;202105;2021;05;2;21,0;9,0;20,84;9,23
7354;Portugal,+Vila+Nova+de+Paiva;202106;2021;06;2;27,0;13,0;25,33;13,17
7355;Portugal,+Vila+Nova+de+Paiva;202107;2021;07;3;30,0;14,0;29,65;14,39
7356;Portugal,+Vila+Nova+de+Paiva;202108;2021;08;3;32,0;15,0;32,23;14,74
7357;Portugal,+Vila+Nova+de+Paiva;202109;2021;09;3;26,0;14,0;26,07;13,97
7358;Portugal,+Vila+Nova+de+Paiva;202110;2021;10;4;22,0;12,0;22,26;11,84
7359;Portugal,+Vila+Nova+de+Paiva;202111;2021;11;4;15,0;8,0;16,27;6,55
7360;Portugal,+Vila+Nova+de+Poiares;202001;2020;01;1;10,0;4,0;10,23;4,58
7361;Portugal,+Vila+Nova+de+Poiares;202002;2020;02;1;14,0;7,0;14,55;7,07
7362;Portugal,+Vila+Nova+de+Poiares;202003;2020;03;1;16,0;7,0;15,29;6,74
7363;Portugal,+Vila+Nova+de+Poiares;202004;2020;04;2;17,0;9,0;16,73;9,0
7364;Portugal,+Vila+Nova+de+Poiares;202005;2020;05;2;26,0;14,0;24,52;13,81
7365;Portugal,+Vila+Nova+de+Poiares;202006;2020;06;2;24,0;13,0;24,1;14,0
7366;Portugal,+Vila+Nova+de+Poiares;202007;2020;07;3;34,0;20,0;33,29;19,65
7367;Portugal,+Vila+Nova+de+Poiares;202008;2020;08;3;29,0;17,0;28,52;16,77
7368;Portugal,+Vila+Nova+de+Poiares;202009;2020;09;3;27,0;15,0;26,3;15,67
7369;Portugal,+Vila+Nova+de+Poiares;202010;2020;10;4;17,0;10,0;17,48;10,13
7370;Portugal,+Vila+Nova+de+Poiares;202011;2020;11;4;15,0;9,0;14,8;9,2
7371;Portugal,+Vila+Nova+de+Poiares;202012;2020;12;4;10,0;5,0;9,26;4,74
7372;Portugal,+Vila+Nova+de+Poiares;202101;2021;01;1;9,0;2,0;8,77;3,03
7373;Portugal,+Vila+Nova+de+Poiares;202102;2021;02;1;12,0;7,0;11,43;6,11
7374;Portugal,+Vila+Nova+de+Poiares;202103;2021;03;1;16,0;6,0;16,13;6,39
7375;Portugal,+Vila+Nova+de+Poiares;202104;2021;04;2;17,0;9,0;17,47;8,67
7376;Portugal,+Vila+Nova+de+Poiares;202105;2021;05;2;20,0;9,0;20,03;9,68
7377;Portugal,+Vila+Nova+de+Poiares;202106;2021;06;2;26,0;14,0;25,07;13,97
7378;Portugal,+Vila+Nova+de+Poiares;202107;2021;07;3;29,0;16,0;28,9;15,81
7379;Portugal,+Vila+Nova+de+Poiares;202108;2021;08;3;31,0;16,0;30,9;16,61
7380;Portugal,+Vila+Nova+de+Poiares;202109;2021;09;3;25,0;15,0;25,0;15,17
7381;Portugal,+Vila+Nova+de+Poiares;202110;2021;10;4;20,0;13,0;21,06;12,55
7382;Portugal,+Vila+Nova+de+Poiares;202111;2021;11;4;14,0;8,0;15,0;7,36
7383;Portugal,+Vila+Pouca+de+Aguiar;202001;2020;01;1;10,0;4,0;10,23;4,58
7384;Portugal,+Vila+Pouca+de+Aguiar;202002;2020;02;1;14,0;7,0;14,55;7,07
7385;Portugal,+Vila+Pouca+de+Aguiar;202003;2020;03;1;16,0;7,0;15,29;6,74
7386;Portugal,+Vila+Pouca+de+Aguiar;202004;2020;04;2;17,0;9,0;16,73;9,0
7387;Portugal,+Vila+Pouca+de+Aguiar;202005;2020;05;2;26,0;14,0;24,52;13,81
7388;Portugal,+Vila+Pouca+de+Aguiar;202006;2020;06;2;24,0;13,0;24,1;14,0
7389;Portugal,+Vila+Pouca+de+Aguiar;202007;2020;07;3;34,0;20,0;33,29;19,65
7390;Portugal,+Vila+Pouca+de+Aguiar;202008;2020;08;3;29,0;17,0;28,52;16,77
7391;Portugal,+Vila+Pouca+de+Aguiar;202009;2020;09;3;27,0;15,0;26,3;15,67
7392;Portugal,+Vila+Pouca+de+Aguiar;202010;2020;10;4;17,0;10,0;17,48;10,13
7393;Portugal,+Vila+Pouca+de+Aguiar;202011;2020;11;4;15,0;9,0;14,8;9,2
7394;Portugal,+Vila+Pouca+de+Aguiar;202012;2020;12;4;10,0;5,0;9,26;4,74
7395;Portugal,+Vila+Pouca+de+Aguiar;202101;2021;01;1;9,0;2,0;8,77;3,03
7396;Portugal,+Vila+Pouca+de+Aguiar;202102;2021;02;1;12,0;7,0;11,43;6,11
7397;Portugal,+Vila+Pouca+de+Aguiar;202103;2021;03;1;16,0;6,0;16,13;6,39
7398;Portugal,+Vila+Pouca+de+Aguiar;202104;2021;04;2;17,0;9,0;17,47;8,67
7399;Portugal,+Vila+Pouca+de+Aguiar;202105;2021;05;2;20,0;9,0;20,03;9,68
7400;Portugal,+Vila+Pouca+de+Aguiar;202106;2021;06;2;26,0;14,0;25,07;13,97
7401;Portugal,+Vila+Pouca+de+Aguiar;202107;2021;07;3;29,0;16,0;28,9;15,81
7402;Portugal,+Vila+Pouca+de+Aguiar;202108;2021;08;3;31,0;16,0;30,9;16,61
7403;Portugal,+Vila+Pouca+de+Aguiar;202109;2021;09;3;25,0;15,0;25,0;15,17
7404;Portugal,+Vila+Pouca+de+Aguiar;202110;2021;10;4;20,0;13,0;21,06;12,55
7405;Portugal,+Vila+Pouca+de+Aguiar;202111;2021;11;4;14,0;8,0;15,0;7,36
7406;Portugal,+Vila+Real;202001;2020;01;1;10,0;4,0;10,23;4,58
7407;Portugal,+Vila+Real;202002;2020;02;1;14,0;7,0;14,55;7,07
7408;Portugal,+Vila+Real;202003;2020;03;1;16,0;7,0;15,29;6,74
7409;Portugal,+Vila+Real;202004;2020;04;2;17,0;9,0;16,73;9,0
7410;Portugal,+Vila+Real;202005;2020;05;2;26,0;14,0;24,52;13,81
7411;Portugal,+Vila+Real;202006;2020;06;2;24,0;13,0;24,1;14,0
7412;Portugal,+Vila+Real;202007;2020;07;3;34,0;20,0;33,29;19,65
7413;Portugal,+Vila+Real;202008;2020;08;3;29,0;17,0;28,52;16,77
7414;Portugal,+Vila+Real;202009;2020;09;3;27,0;15,0;26,3;15,67
7415;Portugal,+Vila+Real;202010;2020;10;4;17,0;10,0;17,48;10,13
7416;Portugal,+Vila+Real;202011;2020;11;4;15,0;9,0;14,8;9,2
7417;Portugal,+Vila+Real;202012;2020;12;4;10,0;5,0;9,26;4,74
7418;Portugal,+Vila+Real;202101;2021;01;1;9,0;2,0;8,77;3,03
7419;Portugal,+Vila+Real;202102;2021;02;1;12,0;7,0;11,43;6,11
7420;Portugal,+Vila+Real;202103;2021;03;1;16,0;6,0;16,13;6,39
7421;Portugal,+Vila+Real;202104;2021;04;2;17,0;9,0;17,47;8,67
7422;Portugal,+Vila+Real;202105;2021;05;2;20,0;9,0;20,03;9,68
7423;Portugal,+Vila+Real;202106;2021;06;2;26,0;14,0;25,07;13,97
7424;Portugal,+Vila+Real;202107;2021;07;3;29,0;16,0;28,9;15,81
7425;Portugal,+Vila+Real;202108;2021;08;3;31,0;16,0;30,9;16,61
7426;Portugal,+Vila+Real;202109;2021;09;3;25,0;15,0;25,0;15,17
7427;Portugal,+Vila+Real;202110;2021;10;4;20,0;13,0;21,06;12,55
